date,technology,finance,healthcare,energy,consumer
2016-03-04,0.07813089285467188,0.06282489691255681,0.04010010207981006,-0.012952724170282143,0.057254679061356624
2016-03-07,0.004446602776263201,-0.01052548211034289,0.004549760433829157,0.02497502082029277,-0.028448117387215144
2016-03-08,0.032260428343562554,0.00593780430453446,0.007639138236672161,-0.004075411545878313,0.02210884387678392
2016-03-09,0.0036339435045435577,-0.011696780461237,-0.01617509822505846,-0.012234192569682941,0.0030848471187617625
2016-03-10,-0.029004286323746825,0.000934412607064728,0.01733616852579335,0.00019219509887933236,-0.0363515555280618
2016-03-11,0.01597855208198903,0.017654280067280207,0.021819949283730114,0.010022950590533337,0.03982654563969467
2016-03-14,0.055685401368860944,0.029268478279734847,0.02785507934500109,0.05180503747328248,0.043316409961599085
2016-03-15,0.019243152637109056,0.04594633765944233,-0.020744542200789643,0.061970987264796544,0.00844466122475135
2016-03-16,-0.07918175242579958,-0.02238791630663603,0.010846176369765207,-0.023135836031078414,-0.008124306539655169
2016-03-17,0.049256037891849576,0.014752209789313173,0.014007004872141817,0.030852496468295812,0.005864235446313997
2016-03-18,-0.0019169593815335057,-0.017247631196735943,-0.020356661245510388,-0.008692500261704436,-0.0031468758861025194
2016-03-21,0.009937975104997044,0.01679907515253961,0.017971133188312612,0.026534796333592573,0.002407878056408555
2016-03-22,-0.01236598697192042,-0.029526773295924374,0.02129589327167276,-3.3872514705318484e-05,-0.007287418877082146
2016-03-23,-0.0019982889534402707,0.01526455590639074,-0.014037753029011262,-0.001202365700364925,-0.015457647674106628
2016-03-24,-0.0010237131201274686,0.0235638425864285,-0.006414480380867453,0.04224813514591018,0.01133138564614197
2016-03-25,-0.009015030040753462,0.011335582571565254,-0.02042540780472149,0.012766052753145104,-0.0021046672537717425
2016-03-28,0.07305115677299147,0.02898101480696473,0.019581106039451696,-0.00997245213763761,0.007136199467465525
2016-03-29,0.026075091471289148,0.04329476365908987,0.030575478054496463,-0.012021359711773575,0.00304303683470733
2016-03-30,-0.04791294573317684,-0.025319844350805917,0.009341482658788498,0.005889541983000185,-0.005353132926825265
2016-03-31,0.0009774927719226059,-0.04543888705084791,-0.07212081256771019,-0.021010198376939945,-0.05651755346291839
2016-04-01,-0.006937152330528355,-0.02971686257193828,0.0018631361678632659,-0.03072424860259354,-0.027878246330007607
2016-04-04,-0.009650652065430445,0.015185478180969292,-0.007485939165238575,0.036648886846363526,-0.017255168862901026
2016-04-05,-0.04735524252337853,-0.036380733094296465,-0.018854830742710466,-0.0054993739058695895,-0.023551025113006076
2016-04-06,-0.008105245370789996,-0.03960117049264149,0.009641631216823087,-0.03642580091299827,-0.007799131199690443
2016-04-07,-9.140965026585685e-05,0.04153152478940662,-0.027714653029195284,0.02539928232733297,0.021827875457630465
2016-04-08,-0.07751212873873771,-0.06276535900593137,-0.025931205746087288,-0.02516471743197901,-0.05341167949175935
2016-04-11,0.026068401818657175,-0.017434391347688538,0.025726422255162834,-0.02024631100927867,-0.017832147556901976
2016-04-12,0.047394404579890234,0.031653409484359636,0.02168854435192695,0.027979929978265126,0.01453776464983262
2016-04-13,-0.022450994499580303,-0.0050509675994335436,0.024769708147957405,0.004113050930838175,-0.005770536798602512
2016-04-14,0.06254874724990295,0.016711730722406566,0.0017538879508020844,-0.0040214164881390785,0.006849627148394037
2016-04-15,0.015616068339642698,0.01987236265091888,-0.012854234129420463,-0.005725955123025081,0.01645614468349609
2016-04-18,0.031922924176151016,-0.003547410385039741,0.02626513740091474,-0.009002669354214838,0.013383907016391595
2016-04-19,0.012085999755375363,0.013700430004520396,-0.004517684969104025,0.008908898975367023,-0.003160068137807567
2016-04-20,0.004924514269581069,-0.004167552799171115,-0.00986527900499426,-0.005975312968008532,0.0025987100632072478
2016-04-21,0.006224423211219977,0.0007073077460569706,-0.006183948943707517,0.008249848700014285,0.02473670407314626
2016-04-22,0.00665062849859286,0.013043921076523695,-0.012292784815691014,-0.00032988633081210275,-0.00233538405335929
2016-04-25,0.054380234786157215,0.04433405041220397,0.02995216370795515,0.016615135419979936,0.030791965101539157
2016-04-26,0.024140247645470264,0.015878663367679173,-0.015044981288061905,0.006260413957331841,0.003024002099243914
2016-04-27,-0.051015141242158495,-0.06601794330807498,-0.02168425779513066,-0.03168627648236605,-0.033998710896709645
2016-04-28,0.007136596218092396,0.014848980419509257,0.024358835291140586,-0.01349570042189848,0.015880435327953486
2016-04-29,0.046573370069690145,0.056548977072742625,-0.003402648671541444,0.030424140046578663,0.025802595009605356
2016-05-02,-0.01668149187172215,-0.03815884267604777,-0.013364559745978938,0.00422785785796799,-0.019471715789750522
2016-05-03,-0.004792628748938992,-0.010297043113091372,0.01838243921864991,-0.0048817675820605425,-0.024202183757829954
2016-05-04,-0.07657528098293173,-0.05726705970250406,-0.028481238393084855,-0.028886876908609582,-0.011406206675670019
2016-05-05,0.04558060118598355,0.03667634293673155,0.028572592429782415,0.037702519845142286,0.022630581075783363
2016-05-06,-0.01698361532124072,-0.0470745300619138,0.003939611554014623,0.006629709598253842,-0.0273836615436726
2016-05-09,-0.018157207828723515,-0.030835464653763776,0.004581218294257229,-0.0178765655584552,0.008942278427630618
2016-05-10,-0.0447969410813007,0.029039632889444753,0.022123284371990237,0.004299945507851403,-3.4458721782330215e-05
2016-05-11,-0.03987446148901634,-0.01828836759051179,-0.006013531740760517,-0.013665717323785461,-0.015075740337184652
2016-05-12,-0.0028706763496884943,-0.006939698159876987,-0.011805659393122043,0.018049766808171042,0.014906297011115243
2016-05-13,-0.005862059301768011,0.008812776983344258,-0.008352865237741435,0.015169886002971865,-0.024937573099893966
2016-05-16,0.008223846604471419,0.014855522031444782,0.004235571781270179,-0.0028178395068743593,0.008502261990168727
2016-05-17,0.0008786959512643755,0.035358037074991494,-0.013618512193160808,-0.015477221223815021,0.00906858192265338
2016-05-18,0.0054163452342347075,-0.0011625779750042867,-0.005350635765995767,0.019777859104660556,0.025366559580119224
2016-05-19,-0.012591631196198296,0.023308452018019413,0.01254707887565792,0.022359504767250835,0.009476141825623513
2016-05-20,0.001150404464763422,0.03239159389894414,-0.005331640871031871,0.015280236403017372,0.01907347463647301
2016-05-23,-0.01458516159389772,-0.027102176459321864,-0.015120349481473663,0.009348288918353728,-0.007972015341748169
2016-05-24,-0.00865924478491962,-0.022479690337094713,0.0054816507138066755,-0.00823531079823979,-0.006470520008777512
2016-05-25,-0.02348683091059999,-0.023789845790949272,-0.019024021219899847,0.004585111990072035,-0.011670741113617452
2016-05-26,-0.03811588289582555,-0.016557886092512682,-0.013153705760729176,0.03212592105193173,-0.00901577580151147
2016-05-27,0.011228793740049097,0.0013168978626649202,-0.0037300400016126974,-0.00022389556142294586,0.0022859982920090485
2016-05-30,0.013808752622051253,0.04829713935558305,0.02107850079210212,0.03732511754303546,-0.0013362647274279174
2016-05-31,0.04676639866638405,-0.013342593922139857,0.011967880463243548,0.007131993846689878,0.00777847123661422
2016-06-01,-0.02749834570049219,0.04244698122007205,0.018644363806613686,0.022801905148517876,0.035557345963506015
2016-06-02,0.07408178531275107,0.020396230610473704,0.01873799622786576,-0.03377065603554451,-0.002363217933137948
2016-06-03,0.004606769118951449,0.04116865668809443,0.02143700111134732,0.08323145469294008,0.0331266071203801
2016-06-06,-0.0689297055401826,-0.04816774430050407,0.004639975103483669,0.011220993769580573,-0.01258109475796785
2016-06-07,0.04432084103324683,0.0419429716028564,0.024297357886237707,-0.036910601430729745,0.015952406301099332
2016-06-08,-0.061930485875388464,-0.06432408784143549,-0.0018155557875782283,-0.020589515283972282,-0.01338137838290372
2016-06-09,0.04261796659388537,0.0013599408835392453,-0.011487387338440716,-0.01451193134313326,-0.0036255352022839353
2016-06-10,-0.020510716768092685,-0.014660313030947392,0.02359349198239214,-0.011456112769680383,0.0007002191875771416
2016-06-13,-0.038187363825481276,-0.039806571708928165,-0.0012501376799697215,-0.01314004501488371,-0.005299432073817986
2016-06-14,-0.017490664152788396,0.02950769794593608,0.03236190797219537,0.01924975768140384,0.03429236737967019
2016-06-15,0.06975050132456619,0.0340025993051005,-0.004345737674717873,0.026670267470725505,0.02283102493528183
2016-06-16,-0.06963605025781981,-0.0885110950944339,-0.03248233588036319,0.007014943915060046,-0.02468257028638827
2016-06-17,0.02220145249018543,-0.03138813454007523,-0.016392284864424622,-0.053669578810852304,-0.029214621986976233
2016-06-20,0.03185617025635264,0.02062608025629913,0.004757833847937567,-0.006777431787515476,0.0002721747883679113
2016-06-21,0.005466718091845176,-0.02172850497338881,0.003122433592270683,-0.021955529871631765,0.01283954294523504
2016-06-22,-0.08945834670174932,-0.05336238131433675,-0.024002174721230354,-0.0012677859787257144,-0.025398212997334375
2016-06-23,-0.0423935429513235,-0.0167390299309662,0.010347057655998403,0.01281044197706426,0.016985463821942385
2016-06-24,0.00661115002108249,0.02749286473185379,-0.0049616755497635615,-0.004754260730908413,0.008733311042045883
2016-06-27,-0.05965731204502566,-0.06255959359106401,-0.011021074074234437,-0.037464158592368284,-0.0034823271225636523
2016-06-28,0.04463179359473216,-0.00871662235993995,0.007232507983487785,-0.025969376202143003,-0.003643595012586389
2016-06-29,-0.011927313726581106,-0.020276899878441446,-0.008694171767940856,-0.02805111880056406,-0.037618232898054015
2016-06-30,0.007269438938728793,0.005411645839780665,-0.009392033050098454,0.010145624659654462,-0.009931823385118149
2016-07-01,0.046556011700187895,0.011555693572624943,0.01634673570855841,0.02021205673082136,0.0348211830201763
2016-07-04,-0.0458797842151461,-0.022899367314352003,0.018904099576617515,-0.04104966341908643,-0.014448445481339221
2016-07-05,-0.037793558331878745,-0.02762322464414313,0.005755762538520178,-0.020656689117169825,0.00295707101935184
2016-07-06,0.019587012281480992,-0.023785381992435045,-0.0011453938359579886,-0.019920732817607537,0.0028852447726068087
2016-07-07,0.027056607309848636,0.0018556378421648357,-0.012261393795471344,0.012353848181114223,0.022900762330735132
2016-07-08,-0.005099212238321022,0.001884584051086671,-0.018331922725131906,0.0635317441589987,0.009877264883778433
2016-07-11,-0.03679240810243605,-0.014806115429461633,0.017492931134460963,0.01402669454599913,0.008468986241693248
2016-07-12,-0.011539687646487573,-0.04074636533947575,-0.023593474973985683,-0.015284036324702056,-0.009362701072351595
2016-07-13,0.003700875453009638,0.008141754902938376,0.011689464137649217,-0.02811775172370874,-0.01460090549494337
2016-07-14,-0.02703510328240011,0.006456796459127245,0.006019254521392222,0.015093809385949229,-0.006250694024088512
2016-07-15,-0.016350677933867887,-0.009086986503448876,-0.015023429055302965,-0.024452436146150506,-0.01170516330291953
2016-07-18,-0.016943661987225495,-0.013275304491637226,0.015927568174501187,0.012982928748676306,-0.004415939070181843
2016-07-19,-0.00043213129281260233,-0.0003584356196328597,-0.008263576737809874,0.011492711749037796,-0.0027189546109864845
2016-07-20,-0.019335813730679236,0.000667883384986304,-0.011557030569275163,-0.0156841370646904,0.0038290197952957896
2016-07-21,0.003231533243856198,-0.006933596355648655,0.010611916431350248,-0.020742767151677815,-0.0004770848824097602
2016-07-22,-0.00022315295540962065,0.001420147041141455,-0.008007671663502908,0.011441693101021572,0.028607256162225328
2016-07-25,0.031452965306877016,0.03021508855381872,0.0089581128787312,-0.010096799021588027,0.03836287183953816
2016-07-26,-0.017382902051707935,0.009168158487914484,0.019346371014662758,0.02363418168865624,0.001877193288335139
2016-07-27,-0.07616678644144642,-0.06422423582165508,-0.032464689412674,-0.04070117394913329,-0.015286645996992995
2016-07-28,0.043268629773860104,0.03937222037828169,0.04068196449660044,0.03176726498016021,0.021144004875543288
2016-07-29,-0.009453181396467817,-0.009348488078381904,-0.009463774280706386,0.016588617980090405,0.015701727150342605
2016-08-01,-0.0191238157699122,-0.0001253464161362464,-0.011652811784752304,0.029601474900794077,-0.0192383331275954
2016-08-02,0.007705388261948242,0.002084381634309803,-0.026273694361467637,-0.04711137820693065,-0.03097991474511546
2016-08-03,-0.016365193276275704,-0.009591473397047,0.01581484881621983,0.017159869557934086,-0.008425864342284204
2016-08-04,0.02142826719249164,0.049667957194137864,0.018484226690085603,0.02674918613723762,0.007750434797940195
2016-08-05,-0.013736773324297805,0.011760056480045626,-0.016977530345066973,0.023059794329976346,0.008704493494353146
2016-08-08,-0.013479628069295065,0.042294691988989976,0.005144352875708898,-0.0028529191140993734,0.014174396087429668
2016-08-09,-0.039996470890887925,-0.01981829600486299,-0.015258388329807741,-0.0071854699912786086,0.0020679227624317347
2016-08-10,0.004458117550791663,0.011684343836178033,-0.005343427584016523,0.003487427054999643,-0.012337299460243267
2016-08-11,-0.01648627252593728,-0.0097058778316146,0.015620543854647662,0.015275786198681186,0.010843736113172528
2016-08-12,0.01074776399631683,-0.014352459572905922,0.008653858763923652,0.012730978527541244,0.030326120251484366
2016-08-15,0.004554608220411124,-0.03089901709805833,-0.0016014882870418199,0.013746352241656355,-0.016322221303361684
2016-08-16,-0.0010136798392070025,0.010423564563877849,-0.002224972723400403,0.022375962914408614,0.007406738417943331
2016-08-17,0.02330057119665313,-0.02318320624638925,0.004642612381755578,-0.007754949748396712,0.004056660232427156
2016-08-18,-0.01690366075156427,0.006675588013262787,-0.01478037904489383,0.02518986614138657,-0.01123337079009598
2016-08-19,0.022156051248362667,0.0034709724882115317,0.006513281913731836,-0.003652743915729802,0.004234404569224074
2016-08-22,0.010921034940898263,-0.02750601674260901,0.023575042289377474,-0.0005776290483412159,0.00683377160686122
2016-08-23,-0.00403920851811667,-0.02977377518990092,-0.0240649574527697,-0.020834145324023487,-0.023243299512288918
2016-08-24,0.01100007268711944,0.02526487872369479,0.0192501545252246,0.012796266377597698,0.0029191422785045306
2016-08-25,0.005353522260631418,0.02297246412412315,-0.004748328096806042,0.03611592299075747,0.012789640221491745
2016-08-26,-0.005785081207371545,-0.0005564057963178241,-0.002199520325183319,0.015994072198944973,-0.0205669606146286
2016-08-29,0.02188347110285404,-0.005628547239147116,0.03394068215131372,-0.004721814213795414,-0.011243790237589707
2016-08-30,0.0415658359503399,-0.0006337970442739888,-0.011280469069016405,-0.015156553907095138,0.008745322531579348
2016-08-31,0.007430536546930736,0.02102060069000742,0.008958421091206493,0.035422153636614745,0.023612977894317256
2016-09-01,0.027044447701125355,0.04158701267712591,-0.0038506024152460566,0.035995437472282066,0.020119176565189394
2016-09-02,0.0009374879598760492,-0.010928727596032485,0.001590918095812434,0.0019720316321936216,-0.03460646471685699
2016-09-05,0.00523321842568793,0.004703891491706822,0.0005703028660196601,0.000795525784886784,-0.00972257437176547
2016-09-06,-0.015475057427201191,-0.023543991881369686,-0.03493984693335554,-0.028271403311055324,-0.01122512954601515
2016-09-07,0.018502438704623186,-0.0006918228480923736,-0.014390257128041107,-0.03754494436077565,0.006750090671994023
2016-09-08,0.011194820219168384,0.014005794900926058,-0.018123870119269598,0.01412826509840331,0.003474847718056241
2016-09-09,0.0029142192914944614,0.0063719264624083356,0.017489595128759566,-0.0319851656912169,-0.0052191845359080835
2016-09-12,0.02508947711526265,-0.007782060147342038,0.012579691394505767,-0.03821926326656734,-0.01762082857130608
2016-09-13,-0.015954921987917894,-0.006404607516245521,0.03051926897916291,0.009261951234266642,-0.0030710058955752922
2016-09-14,-0.021279762627012117,-0.016126224460747424,-0.018543445711063377,-0.021008114464927383,-0.0029817106500022177
2016-09-15,-0.013913352591808812,-0.004176453393035617,-0.014863173138282938,0.030374114748258862,0.014148232652496564
2016-09-16,0.0016054836538408805,-0.024876354567376625,-0.03214834412951467,-0.041691645847113344,-0.023583516036472924
2016-09-19,0.041688756314309135,0.032234585822028886,0.01500296036338057,0.03132697295204662,0.034506288677936696
2016-09-20,-0.01053764783749496,-0.019196075645169793,0.010383772804472098,-0.005498638013905294,-0.0347356832974261
2016-09-21,-0.0032854150473910124,-0.01986668864161742,0.022575768383541243,-0.017623954851186882,-0.029030066470973268
2016-09-22,0.025439169059934087,0.013701664449243244,-8.483982380149587e-05,0.0076376832588374724,-0.002541279487592583
2016-09-23,-0.02597577845860634,-0.03257494727418822,-0.010796348380347046,-0.0042511051072940675,-0.024492963690027954
2016-09-26,-0.016620656262350517,0.029183082261628187,0.013363487837667673,0.01117506663410226,0.0012624993836554727
2016-09-27,0.012928538307650478,0.024871059089607288,-0.011840336413451792,0.018735801371575437,-0.006098445516603538
2016-09-28,-0.00350572314509767,-0.0055930691302713675,0.011714862879938365,0.019164643849966568,-0.003349562399758862
2016-09-29,-0.037041904908041504,-0.010946960063510286,-0.03813122030010412,0.0007173351878128636,0.011276688540776885
2016-09-30,-0.009148842721779172,-0.0016479108679151794,-0.01781449885219445,-0.028338497650526526,0.006460803949233834
2016-10-03,-0.016465753272518844,0.017052285025189642,-0.011745873786408925,-0.0011854210911705762,0.0041367662450791255
2016-10-04,0.003967778683846628,-0.004857900887316868,0.03889108933906947,-0.021686971461271604,0.0020454338660565795
2016-10-05,-0.01643452840930318,0.007173690456964635,0.0008788559150445504,-0.007359664731280415,-0.005136186862723359
2016-10-06,-0.0071376377380351795,-0.006600792057984309,-0.03324528569582735,0.0234027957192697,0.02204378937006316
2016-10-07,0.043376921846776675,0.05813336491590665,0.006659934846306985,0.0033186841780516695,0.021214002377516174
2016-10-10,-0.00023052687764798724,0.021996857797037594,-0.03766990787285673,0.003310677115139891,-0.00824232964311424
2016-10-11,-0.032962262492593736,-0.02946065512413085,-0.031431453073467557,-0.013478716822478944,0.008927502077835464
2016-10-12,0.0009185714940460892,0.005725333044402362,0.011021680965509489,-0.016915483992187983,0.006019755900794996
2016-10-13,0.004833338756318848,-0.0006335268661986462,0.03351670051224507,-0.025294077152441356,0.002407156088050366
2016-10-14,-0.014549485784526861,-0.002589902008004456,-0.03101237964989741,0.00707493300204621,-0.0022444151649940714
2016-10-17,-0.020588804482587986,-0.02337220162004269,0.01675293873182778,-0.015584709770691117,-0.0027791283557081345
2016-10-18,0.009807617560789857,0.025141298204911615,-0.0005520811639732315,0.007562526262338796,0.0010004015585471518
2016-10-19,0.00968314647482127,0.01832677906925797,0.007543762319002241,0.003990208076254825,0.004316576750271388
2016-10-20,-0.014705228632229924,-0.007844232113768656,-0.01467205193045921,0.009738367592560861,-0.0013457301393080103
2016-10-21,0.008184435471610145,0.005944784010715924,-0.025501403121177407,-0.030753010919412772,-0.0241344855059431
2016-10-24,-0.002171118857646994,0.009799204851724258,0.0016027251661812117,-0.00412872788808162,-0.014974046594668293
2016-10-25,0.015316466059161057,0.03886821980403107,-0.008924940742278701,0.05093165745129583,0.004746412145093164
2016-10-26,-0.013848410129704426,-0.04299316246161397,-0.016795713013331673,-0.02821771361974121,-0.017988089700119562
2016-10-27,-0.006557557850244654,0.029470643981890678,-0.0024006827956548618,0.0015568717214717517,0.006626729537643411
2016-10-28,0.0044049835593686195,0.04485306469625658,-0.029636929170776857,0.015822063933593967,0.019360587321617606
2016-10-31,0.010473337069228662,0.018492833651699365,-0.02357761266536466,0.016548206164775904,-0.0040276684231017445
2016-11-01,-0.007758305880506349,-0.01727691533498968,0.01506574855753883,0.00251952256291647,-0.005752592378797925
2016-11-02,0.015927517636650616,0.018168028589577764,-0.017508340953079165,-0.02185515174690067,0.005130264344080691
2016-11-03,0.001740850177825819,0.02848942888434705,-0.011046350293075725,0.022503415659287315,-0.0002545291534382257
2016-11-04,0.006540458334967684,0.018222295196707084,-0.014699371292129894,-0.0017522504708013054,0.002552593869063563
2016-11-07,-0.010078210289420526,0.04095699667328334,-0.04821884457880516,0.029935144771246404,0.00608752199804307
2016-11-08,-0.033714656311373395,-0.023812352391652008,-0.026245530439202375,-0.02592836755315843,-0.007738933366127341
2016-11-09,0.005647412074227501,0.018089266182457698,0.012288876394010734,-0.008129894493593873,0.0006564421581786925
2016-11-10,-0.003965184083394925,0.013885609654076873,0.010712601978823646,0.013546012143457475,0.021951149586516207
2016-11-11,0.012989985656245035,0.02609914136650405,-0.010084702507288983,0.014506427906176397,0.0020868107144465173
2016-11-14,-0.033365740105614994,-0.01653941561512078,0.0037596707479562665,0.008335752304594915,0.015186457798541535
2016-11-15,0.018381112244374016,0.008212763404445569,0.010974613893416564,-0.010159843139825087,-0.006808810386455213
2016-11-16,-0.010244031556792097,-0.02759811615857897,-0.005656439454443613,0.014889384222541902,0.015034794828584549
2016-11-17,-0.000949433743213324,-0.01845238017075206,-0.01564641915050104,0.0005954771457864586,0.011706226280313889
2016-11-18,-0.0070302689240307045,-0.027713518054584368,-0.0022411107397512565,-0.008616617176941012,-0.005817878881624696
2016-11-21,-0.016896407480824892,-0.023290361316040283,-0.010247603890405629,-0.03744285327279819,-0.006184514072641538
2016-11-22,-0.01243694080874292,0.008100013230593967,0.01729750145687195,-0.014264149514694735,0.012644483293384794
2016-11-23,0.03981117182392303,0.0027910908677408306,-0.0192864686780758,-0.007078771908925846,-0.015725178279755052
2016-11-24,-0.03848106366303462,-0.020362804576785458,0.0004504252374751067,-0.006904562111150521,-0.0009581910169476208
2016-11-25,0.0011247890530683856,0.0016242663148808621,-0.015759053741308007,-0.013413147034541896,0.005603345609358082
2016-11-28,0.0029501309947338582,-0.010833302510679209,0.03230065962019104,0.014926021476105852,-2.4198256215002723e-05
2016-11-29,0.002007144984432837,0.009591139297115898,-0.008968050158188776,0.019652427557023663,-0.0012083303868136825
2016-11-30,-0.03399741048746746,-0.025477540718281354,-0.024950262807076653,-0.01959501988954995,-0.014108248376227836
2016-12-01,-0.01081158727124597,0.009797310307038318,-0.00508198901175154,-0.008869344469725813,-0.008574406242824077
2016-12-02,-0.0058896327274943145,0.023001913337291638,0.0063371918041815085,0.016749945762115307,0.009873293501471002
2016-12-05,-0.0030818951373090555,-0.01005065484733253,0.003323638802742941,-0.013916113460049043,-0.002878497754489799
2016-12-06,0.006865798594861195,0.0076643725720691456,-0.011131720188019388,0.008267280643282348,0.0006115998974826283
2016-12-07,-0.026998556140006187,0.01551756684273096,0.003079371629887698,-0.01913497728802608,-0.009105297603997274
2016-12-08,0.0046155546627795726,-0.018420516001428848,-0.015228147083950276,-0.03605941870164855,-0.00682203497979581
2016-12-09,-0.012058463818148613,0.04487946467282275,0.009586144666184643,0.022769072592050705,0.014742880476149493
2016-12-12,-0.0072781169353815945,-0.00026217625422833953,0.014931251703174313,-0.03399050846041846,-0.013497129841678236
2016-12-13,-0.0007853623096670571,0.030819782852424857,-0.0020073104460370697,0.018418419151315008,0.028256380312281764
2016-12-14,-0.010322972853763056,-0.028714654186696085,-0.01342862680849536,0.002220536788680179,0.004589583892320123
2016-12-15,0.021358160709315357,0.02565360475336355,0.0026379080070911788,0.05025333209708908,0.01313087484469093
2016-12-16,-0.001872340568424091,0.008993359760161738,0.024743998973074048,0.020217528930817002,0.017180168858213562
2016-12-19,0.007478514999381124,-0.008948127675606326,-0.000764643432652424,0.009365981169663435,-0.01468252023451696
2016-12-20,0.04056476610156523,0.001996699320528974,-0.018776582773761926,-0.021619703386732487,-0.01036001785845928
