date,returns
2016-08-31,0.00056347
2016-09-01,-0.01900411
2016-09-02,0.01103313
2016-09-05,-0.01261389
2016-09-06,0.04716279
2016-09-07,0.0071689
2016-09-08,-0.00526706
2016-09-09,0.01717732
2016-09-12,0.02840068
2016-09-13,0.03157285
2016-09-14,0.00741586
2016-09-15,0.02263712
2016-09-16,0.01524086
2016-09-19,0.00255361
2016-09-20,-0.02659918
2016-09-21,0.00124907
2016-09-22,-0.04603658
2016-09-23,-0.02120898
2016-09-26,0.03377586
2016-09-27,0.00532187
2016-09-28,-0.00023461
2016-09-29,-0.0179248
2016-09-30,-0.01714695
2016-10-03,-0.01325241
2016-10-04,-0.02651409
2016-10-05,-0.04684258
2016-10-06,0.02824637
2016-10-07,0.04465224
2016-10-10,-0.01821654
2016-10-11,0.02212679
2016-10-12,-0.03237915
2016-10-13,0.01034271
2016-10-14,-0.034709
2016-10-17,0.02531796
2016-10-18,0.00204358
2016-10-19,-0.03020786
2016-10-20,0.01448198
2016-10-21,0.03970015
2016-10-24,0.00076613
2016-10-25,-0.00033896
2016-10-26,0.00091193
2016-10-27,0.0032281
2016-10-28,0.02393359
2016-10-31,0.02560288
2016-11-01,-0.04178713
2016-11-02,0.03064194
2016-11-03,-0.00457163
2016-11-04,0.03959382
2016-11-07,0.01262038
2016-11-08,0.02399233
2016-11-09,-0.01167701
2016-11-10,-0.02940834
2016-11-11,0.00631991
2016-11-14,0.02167662
2016-11-15,0.01651345
2016-11-16,0.01684006
2016-11-17,0.00518381
2016-11-18,0.0139303
2016-11-21,-0.0138923
2016-11-22,-0.00177735
2016-11-23,-0.02424308
2016-11-24,-0.0002742
2016-11-25,-0.00438867
2016-11-28,0.00154652
2016-11-29,0.01562324
2016-11-30,0.00165642
2016-12-01,-0.03837118
2016-12-02,0.02778727
2016-12-05,0.00383282
2016-12-06,0.01562944
2016-12-07,-0.01408496
2016-12-08,0.01567623
2016-12-09,0.02777387
2016-12-12,-0.03061595
2016-12-13,0.02717787
2016-12-14,-0.02023399
2016-12-15,-0.01634943
2016-12-16,0.00064793
2016-12-19,0.04140061
2016-12-20,-0.04254551
2016-12-21,-0.01713829
2016-12-22,0.00161522
2016-12-23,0.01614179
2016-12-26,-0.00198639
2016-12-27,0.00955191
2016-12-28,-0.01941869
2016-12-29,0.01573198
2016-12-30,0.02053679
2017-01-02,-0.0202273
2017-01-03,-0.01455363
2017-01-04,0.00812071
2017-01-05,0.00653031
2017-01-06,0.0093592
2017-01-09,-0.01814256
2017-01-10,-0.00561963
2017-01-11,-0.00670394
2017-01-12,0.02039798
2017-01-13,-0.00068894
2017-01-16,-0.00646032
2017-01-17,-0.01162705
2017-01-18,0.00081015
2017-01-19,0.01612246
2017-01-20,-0.02002251
2017-01-23,0.00251534
2017-01-24,0.00791513
2017-01-25,0.02732359
2017-01-26,0.01177568
2017-01-27,0.02184799
2017-01-30,0.00150858
2017-01-31,-0.0205511
2017-02-01,-0.02278803
2017-02-02,-0.01214595
2017-02-03,0.00309533
2017-02-06,-0.003843
2017-02-07,-0.00622058
2017-02-08,0.02651484
2017-02-09,-0.03898333
2017-02-10,-0.02231693
2017-02-13,0.05344675
2017-02-14,0.00943477
2017-02-15,-0.017174
2017-02-16,-0.02770276
2017-02-17,0.02123694
2017-02-20,0.01789837
2017-02-21,0.01972894
2017-02-22,-0.02888985
2017-02-23,0.00384263
2017-02-24,-0.00418537
2017-02-27,0.00962602
2017-02-28,-0.02982489
2017-03-01,0.01323619
2017-03-02,0.03138857
2017-03-03,-0.02934498
2017-03-06,0.02105225
2017-03-07,0.03876819
2017-03-08,0.02330719
2017-03-09,-0.00050702
2017-03-10,0.00371591
2017-03-13,-0.01033166
2017-03-14,0.00516293
2017-03-15,-0.01813853
2017-03-16,0.00184719
2017-03-17,-0.01341793
2017-03-20,-0.02334957
2017-03-21,0.02811602
2017-03-22,-0.03591208
2017-03-23,0.04245466
2017-03-24,-0.05757307
2017-03-27,0.03226726
2017-03-28,0.00704734
2017-03-29,-0.04780789
2017-03-30,-0.01611759
2017-03-31,-0.03093738
2017-04-03,-0.02872703
2017-04-04,0.02788329
2017-04-05,-0.03422088
2017-04-06,-0.05785231
2017-04-07,0.04120161
2017-04-10,0.01509728
2017-04-11,0.00095912
2017-04-12,-0.0077898
2017-04-13,0.02051072
2017-04-14,0.01088751
2017-04-17,-0.00191091
2017-04-18,-0.01248396
2017-04-19,0.02409876
2017-04-20,0.03252659
2017-04-21,0.0119849
2017-04-24,0.0665829
2017-04-25,0.00838442
2017-04-26,0.00654974
2017-04-27,0.04257836
2017-04-28,0.00981439
2017-05-01,0.00820256
2017-05-02,-0.00798058
2017-05-03,0.01220941
2017-05-04,-0.03570381
2017-05-05,-0.01698803
2017-05-08,-0.02455296
2017-05-09,-0.05118642
2017-05-10,0.03372684
2017-05-11,-0.00900016
2017-05-12,-0.02351633
2017-05-15,0.01131595
2017-05-16,-0.03031224
2017-05-17,0.02443254
2017-05-18,0.03700295
2017-05-19,-0.03808477
2017-05-22,0.03582934
2017-05-23,0.00717271
2017-05-24,0.03221384
2017-05-25,0.00658121
2017-05-26,-0.02059902
2017-05-29,-0.03870644
2017-05-30,-0.02966434
2017-05-31,-0.01299459
2017-06-01,0.02856485
2017-06-02,0.01770423
2017-06-05,0.00856169
2017-06-06,0.03465671
2017-06-07,-0.04460331
2017-06-08,-0.03290124
2017-06-09,-0.03273933
2017-06-12,0.00312667
2017-06-13,-0.04455288
2017-06-14,-0.01687847
2017-06-15,0.04062902
2017-06-16,0.03173902
2017-06-19,0.04824895
2017-06-20,-0.01772902
2017-06-21,-0.03103441
2017-06-22,0.00959884
2017-06-23,-0.02520769
2017-06-26,-0.00129609
2017-06-27,-0.00225805
2017-06-28,0.01374093
2017-06-29,0.03292819
2017-06-30,0.03424865
2017-07-03,0.02506456
2017-07-04,-0.0038538
2017-07-05,0.01648931
2017-07-06,-0.00705006
2017-07-07,-0.01731931
2017-07-10,-0.02927393
2017-07-11,-0.01129003
2017-07-12,0.01170199
2017-07-13,0.01466641
2017-07-14,0.00211276
2017-07-17,0.01134495
2017-07-18,-0.00798778
2017-07-19,0.02737645
2017-07-20,0.00406634
2017-07-21,-0.00392362
2017-07-24,0.0116015
2017-07-25,-0.000945
2017-07-26,0.00601752
2017-07-27,0.02084479
2017-07-28,-0.01036033
2017-07-31,-0.00253757
2017-08-01,-0.00096428
2017-08-02,0.00203422
2017-08-03,0.02389417
2017-08-04,0.01461572
2017-08-07,0.02047323
2017-08-08,-0.03776589
2017-08-09,0.01255554
2017-08-10,0.007623
2017-08-11,0.01200071
2017-08-14,0.00243065
2017-08-15,-0.00868154
2017-08-16,0.01296154
2017-08-17,-0.00099442
2017-08-18,0.00181511
2017-08-21,-0.00600964
2017-08-22,-0.000786
2017-08-23,0.00801009
2017-08-24,0.01113476
2017-08-25,0.00130571
2017-08-28,0.00259996
2017-08-29,-0.00048515
2017-08-30,0.01053102
2017-08-31,-0.00287547
2017-09-01,-0.00134471
2017-09-04,0.00258821
2017-09-05,-0.0024589
2017-09-06,0.00419129
2017-09-07,0.01622239
2017-09-08,0.00152423
2017-09-11,0.01642367
2017-09-12,0.01232685
2017-09-13,0.00389202
2017-09-14,0.00945878
2017-09-15,0.01774027
2017-09-18,-0.00860114
2017-09-19,0.0105406
2017-09-20,0.016959
2017-09-21,-0.00764223
2017-09-22,0.01900167
2017-09-25,0.0112207
2017-09-26,-0.00887714
2017-09-27,0.00811787
2017-09-28,-0.0160268
2017-09-29,-0.01469936
2017-10-02,-0.01937583
2017-10-03,0.00601348
2017-10-04,-0.00357574
2017-10-05,-0.00857173
2017-10-06,-0.00533387
2017-10-09,0.00050438
2017-10-10,-0.00246503
2017-10-11,-0.00419283
2017-10-12,0.00316921
2017-10-13,-0.00853895
2017-10-16,-0.00436658
2017-10-17,0.01338004
2017-10-18,0.00522875
2017-10-19,-0.01778539
2017-10-20,0.02081019
2017-10-23,-0.01051557
2017-10-24,0.02443294
2017-10-25,0.0031303
2017-10-26,0.01578062
2017-10-27,-0.02488578
2017-10-30,-0.01177896
2017-10-31,-0.00929257
2017-11-01,-0.00759796
2017-11-02,-0.01055734
2017-11-03,-0.00807924
2017-11-06,-0.000537
2017-11-07,-0.0069361
2017-11-08,-0.00077341
2017-11-09,0.00507762
2017-11-10,-0.01915264
2017-11-13,-0.00208015
2017-11-14,-0.0111269
2017-11-15,-0.00020185
2017-11-16,0.00830154
2017-11-17,-0.01520336
2017-11-20,-0.00386722
2017-11-21,0.01208137
2017-11-22,0.01371579
2017-11-23,-0.00553205
2017-11-24,0.01172075
2017-11-27,0.00458785
2017-11-28,0.00166575
2017-11-29,-0.00440136
2017-11-30,0.00389063
2017-12-01,0.00787849
2017-12-04,-0.00562047
2017-12-05,0.00568925
2017-12-06,-0.01016858
2017-12-07,-0.01111848
2017-12-08,0.00700396
2017-12-11,-0.00131109
2017-12-12,-0.00720107
2017-12-13,0.00457493
2017-12-14,0.0080146
2017-12-15,0.0015112
2017-12-18,0.0149457
2017-12-19,-0.00624398
2017-12-20,-0.00581002
2017-12-21,0.0105503
2017-12-22,-0.00955378
2017-12-25,0.00876142
2017-12-26,-0.01626558
2017-12-27,-0.01108313
2017-12-28,-0.00113955
2017-12-29,-0.00372691
2018-01-01,0.01808356
2018-01-02,-0.01090868
2018-01-03,0.00060704
2018-01-04,0.00286659
2018-01-05,-0.00017174
2018-01-08,0.01306929
2018-01-09,-0.0053128
2018-01-10,-0.00457817
2018-01-11,-0.0093583
2018-01-12,0.01049617
2018-01-15,0.00386469
2018-01-16,0.00389719
2018-01-17,0.00316683
2018-01-18,-0.00964913
2018-01-19,0.00607913
2018-01-22,0.00419729
2018-01-23,0.01472452
2018-01-24,0.00554947
2018-01-25,-0.00696197
2018-01-26,-0.00205237
2018-01-29,0.01879894
2018-01-30,-0.01288661
2018-01-31,-0.01551238
2018-02-01,0.00425592
2018-02-02,0.01896202
2018-02-05,0.00211271
2018-02-06,-0.01362642
2018-02-07,0.02984482
2018-02-08,-0.01138934
2018-02-09,0.01434005
2018-02-12,0.02382708
2018-02-13,0.00282435
2018-02-14,0.01067664
2018-02-15,0.0233797
2018-02-16,-0.01978522
2018-02-19,0.01468023
2018-02-20,0.02090562
2018-02-21,0.02283073
2018-02-22,-0.00621865
2018-02-23,0.00882996
2018-02-26,-0.00784463
2018-02-27,-0.00779526
2018-02-28,-0.01220607
2018-03-01,0.01015509
2018-03-02,0.00389434
2018-03-05,0.01581708
2018-03-06,-0.03060489
2018-03-07,-0.01424086
2018-03-08,0.00685731
2018-03-09,0.02890263
2018-03-12,-0.01170967
2018-03-13,-0.02958144
2018-03-14,-0.01017938
2018-03-15,4.599e-05
2018-03-16,0.01563406
2018-03-19,0.02070442
2018-03-20,0.01402177
2018-03-21,3.923e-05
2018-03-22,0.03412137
2018-03-23,-0.01148829
2018-03-26,0.00174507
2018-03-27,0.01169682
2018-03-28,-0.00654777
2018-03-29,-0.00178624
2018-03-30,0.01074473
2018-04-02,-0.01071397
2018-04-03,-0.00086038
2018-04-04,-0.00032057
2018-04-05,0.0286552
2018-04-06,0.0145552
2018-04-09,-0.00848926
2018-04-10,0.01294863
2018-04-11,-0.0131024
2018-04-12,0.00813028
2018-04-13,-0.02040416
2018-04-16,0.01319343
2018-04-17,-0.00021873
2018-04-18,-0.01616001
2018-04-19,0.00822601
2018-04-20,0.01372336
2018-04-23,0.00747979
2018-04-24,0.0044099
2018-04-25,-0.01397262
2018-04-26,0.01249111
2018-04-27,-0.02561505
2018-04-30,-0.00657434
2018-05-01,0.03156813
2018-05-02,-0.02241604
2018-05-03,-0.03094776
2018-05-04,-0.01691217
2018-05-07,0.01034704
2018-05-08,0.00085456
2018-05-09,0.01990034
2018-05-10,0.0031482
2018-05-11,-0.01506977
2018-05-14,0.01729354
2018-05-15,-0.00710166
2018-05-16,0.01235894
2018-05-17,0.02279129
2018-05-18,0.01031488
2018-05-21,0.02205942
2018-05-22,-0.0175815
2018-05-23,-0.00480316
2018-05-24,0.00507599
2018-05-25,-0.0149046
2018-05-28,0.02182474
2018-05-29,0.02185985
2018-05-30,0.01030001
2018-05-31,0.01187585
2018-06-01,0.00042154
2018-06-04,-0.01269949
2018-06-05,-0.00640033
2018-06-06,-0.00116228
2018-06-07,0.00508691
2018-06-08,0.00053523
2018-06-11,0.00521498
2018-06-12,-0.0121534
2018-06-13,-0.00644725
2018-06-14,0.00396265
2018-06-15,0.01220952
2018-06-18,-0.01569121
2018-06-19,0.00625368
2018-06-20,0.01061778
2018-06-21,0.0014191
2018-06-22,0.00298075
2018-06-25,-0.00210283
2018-06-26,0.00162392
2018-06-27,-0.00158432
2018-06-28,-0.01190702
2018-06-29,0.01575365
2018-07-02,0.00571547
2018-07-03,-0.00349918
2018-07-04,0.015748
2018-07-05,-0.00093025
2018-07-06,0.00899268
2018-07-09,-0.01559916
2018-07-10,-0.00484442
2018-07-11,0.01452635
2018-07-12,0.01980598
2018-07-13,0.02739476
2018-07-16,0.02551741
2018-07-17,0.03430252
2018-07-18,-0.01074643
2018-07-19,-0.023922
2018-07-20,-0.04508118
2018-07-23,0.00652242
2018-07-24,-0.00198961
2018-07-25,0.0362187
2018-07-26,-0.00169527
2018-07-27,0.03901731
2018-07-30,-0.03492941
2018-07-31,0.05075679
2018-08-01,0.00246809
2018-08-02,0.04275477
2018-08-03,0.0344371
2018-08-06,-0.02148175
2018-08-07,0.03076866
2018-08-08,-0.01269689
2018-08-09,0.02834062
2018-08-10,0.02014034
2018-08-13,0.01511823
2018-08-14,0.00035776
2018-08-15,-0.0013772
2018-08-16,0.00496209
2018-08-17,-0.04088114
2018-08-20,0.02711804
2018-08-21,0.00237652
2018-08-22,0.00865806
2018-08-23,-0.01493499
2018-08-24,0.00953443
2018-08-27,-0.00498752
2018-08-28,0.03009269
2018-08-29,-0.02353567
2018-08-30,0.02866795
2018-08-31,-0.01325048
2018-09-03,0.01103321
2018-09-04,-0.00139342
2018-09-05,-0.01377704
2018-09-06,-0.03219935
2018-09-07,0.01866432
2018-09-10,-0.03083145
2018-09-11,-0.00657924
2018-09-12,0.03020535
2018-09-13,0.03292515
2018-09-14,0.01059327
2018-09-17,-0.03191202
2018-09-18,0.00063363
2018-09-19,0.00502185
2018-09-20,-0.01284397
2018-09-21,0.02877378
2018-09-24,0.00813863
2018-09-25,0.00912676
2018-09-26,0.0010468
2018-09-27,-0.01972717
2018-09-28,-0.01322143
2018-10-01,-0.01370318
2018-10-02,0.02290257
2018-10-03,0.00353751
2018-10-04,0.01004827
2018-10-05,0.00900045
2018-10-08,0.00845959
2018-10-09,0.02575881
2018-10-10,0.01642439
2018-10-11,0.00755598
2018-10-12,0.0049079
2018-10-15,0.02314556
2018-10-16,-0.02561364
2018-10-17,0.02684679
2018-10-18,-0.00694126
2018-10-19,0.01175797
2018-10-22,-0.00175895
2018-10-23,0.00326196
2018-10-24,-0.00102551
2018-10-25,-0.04731302
2018-10-26,-0.02253298
2018-10-29,-0.01568595
2018-10-30,-0.0262974
2018-10-31,-0.03978381
2018-11-01,0.01607698
2018-11-02,-0.02279058
2018-11-05,0.0047434
2018-11-06,0.02859236
2018-11-07,-0.02282123
2018-11-08,-0.00215261
2018-11-09,0.02583797
2018-11-12,-0.00486696
2018-11-13,-0.00576256
2018-11-14,-0.03782158
2018-11-15,0.03227588
2018-11-16,-0.00440905
2018-11-19,-0.02836483
2018-11-20,0.02099757
2018-11-21,-0.00834964
2018-11-22,-0.00038331
2018-11-23,-0.01160371
2018-11-26,0.01463245
2018-11-27,0.01297587
2018-11-28,-0.00692789
2018-11-29,0.00134557
2018-11-30,0.02409495
2018-12-03,0.00356472
2018-12-04,-0.00597084
2018-12-05,0.02132261
2018-12-06,-0.00910297
2018-12-07,0.00211526
2018-12-10,-0.01586921
2018-12-11,-0.01177511
2018-12-12,-0.00702766
2018-12-13,0.00862874
2018-12-14,0.0147289
2018-12-17,-0.00497649
2018-12-18,0.01062151
2018-12-19,-0.00016292
2018-12-20,0.00932061
2018-12-21,-0.008141
2018-12-24,0.00417359
2018-12-25,-0.00064833
2018-12-26,0.00244706
2018-12-27,0.02603827
2018-12-28,0.00509726
2018-12-31,0.0192107
2019-01-01,0.0162234
2019-01-02,-0.02059457
2019-01-03,0.00772877
2019-01-04,0.01721789
2019-01-07,-0.02216963
2019-01-08,-0.01203619
2019-01-09,0.05729002
2019-01-10,0.00419148
2019-01-11,-0.00883257
2019-01-14,0.00255775
2019-01-15,-0.01582339
2019-01-16,0.00388452
2019-01-17,0.00583446
2019-01-18,-0.00323088
2019-01-21,0.0241108
2019-01-22,0.03111473
2019-01-23,0.02229941
2019-01-24,-0.01359409
2019-01-25,-0.00822313
2019-01-28,-0.02251027
2019-01-29,0.00919698
2019-01-30,-0.00673736
2019-01-31,-0.00769334
2019-02-01,-0.00920877
2019-02-04,0.00508053
2019-02-05,0.00364151
2019-02-06,-0.01384755
2019-02-07,0.02222896
2019-02-08,0.00409308
2019-02-11,-0.01789002
2019-02-12,0.01430034
2019-02-13,-0.01137993
2019-02-14,0.02822065
2019-02-15,0.02475939
2019-02-18,0.01163935
2019-02-19,0.04248399
2019-02-20,-0.01854053
2019-02-21,0.00857234
2019-02-22,-0.00367894
2019-02-25,-0.01534404
2019-02-26,-0.02223855
2019-02-27,0.02329489
2019-02-28,-0.00309086
2019-03-01,-0.01584717
2019-03-04,-0.00792124
2019-03-05,0.05441485
2019-03-06,0.00257605
2019-03-07,-0.01495164
2019-03-08,-0.00337004
2019-03-11,0.02633589
2019-03-12,-0.00077935
2019-03-13,-0.00217532
2019-03-14,0.00022395
2019-03-15,-0.00735954
2019-03-18,-0.0027062
2019-03-19,0.02172488
2019-03-20,-0.00215436
2019-03-21,6.313e-05
2019-03-22,-0.03865596
2019-03-25,0.01536148
2019-03-26,0.0251858
2019-03-27,-0.01236343
2019-03-28,0.01038854
2019-03-29,-0.01828632
2019-04-01,0.00705187
2019-04-02,0.00730244
2019-04-03,-0.03425177
2019-04-04,0.02308435
2019-04-05,0.02800544
2019-04-08,-0.00189831
2019-04-09,-0.02035604
2019-04-10,0.00102464
2019-04-11,-0.00154096
2019-04-12,0.01693601
2019-04-15,0.00024036
2019-04-16,-0.00082078
2019-04-17,0.0156898
2019-04-18,0.01087617
2019-04-19,0.00264055
2019-04-22,-0.00777165
2019-04-23,-0.00839613
2019-04-24,-0.00717468
2019-04-25,-0.0085093
2019-04-26,-0.00317548
2019-04-29,0.01495847
2019-04-30,-0.00275217
2019-05-01,-0.00150437
2019-05-02,-0.0211652
2019-05-03,0.01555559
2019-05-06,-0.00365012
2019-05-07,0.0098397
2019-05-08,0.00787738
2019-05-09,-0.00650332
2019-05-10,0.00735067
2019-05-13,-0.01562105
2019-05-14,-0.00726676
2019-05-15,0.02000894
2019-05-16,-0.01128218
2019-05-17,0.00750698
2019-05-20,0.00182751
2019-05-21,-0.00819031
2019-05-22,0.01944055
2019-05-23,-0.0001438
2019-05-24,0.01112749
2019-05-27,0.02735909
2019-05-28,-0.02177357
2019-05-29,0.00013963
2019-05-30,0.0159438
2019-05-31,-1.323e-05
2019-06-03,0.01856839
2019-06-04,0.01110483
2019-06-05,0.00478345
2019-06-06,0.00795154
2019-06-07,-0.00913705
2019-06-10,-0.01881618
2019-06-11,-0.02495909
2019-06-12,0.0059511
2019-06-13,-0.01448398
2019-06-14,0.02252278
2019-06-17,-0.01918473
2019-06-18,-0.02938354
2019-06-19,-0.03925747
2019-06-20,0.03518984
2019-06-21,0.00253139
2019-06-24,0.01435513
2019-06-25,-0.02639514
2019-06-26,0.03671412
2019-06-27,-0.03688298
2019-06-28,-9.03e-05
2019-07-01,-0.01028348
2019-07-02,0.02525219
2019-07-03,-0.0257654
2019-07-04,-0.00901685
2019-07-05,-0.00606219
2019-07-08,-0.00052319
2019-07-09,0.00115372
2019-07-10,0.01361222
2019-07-11,0.01689645
2019-07-12,-0.00437541
2019-07-15,-0.00116211
2019-07-16,0.00358025
2019-07-17,0.00645823
2019-07-18,-0.0001791
2019-07-19,0.00769094
2019-07-22,0.00466945
2019-07-23,0.01022383
2019-07-24,-0.00575716
2019-07-25,0.00354615
2019-07-26,-0.00474345
2019-07-29,-0.01698913
2019-07-30,-0.00722962
2019-07-31,0.00310794
2019-08-01,-0.00447378
2019-08-02,-0.00950495
2019-08-05,0.00869395
2019-08-06,0.01461727
2019-08-07,0.00913666
2019-08-08,0.00918319
2019-08-09,-0.01373588
2019-08-12,0.00788245
2019-08-13,0.0206605
2019-08-14,0.01908602
2019-08-15,0.00272581
2019-08-16,0.01721451
2019-08-19,-0.00199275
2019-08-20,-0.00302022
2019-08-21,0.00723047
2019-08-22,0.00657279
2019-08-23,-0.0056973
2019-08-26,-0.0007561
2019-08-27,0.01278236
2019-08-28,-0.00406636
2019-08-29,0.00307056
2019-08-30,0.00470667
2019-09-02,0.01106297
2019-09-03,0.00061559
2019-09-04,0.00423468
2019-09-05,0.01280492
2019-09-06,-0.00346874
2019-09-09,-0.00502485
2019-09-10,-0.0124482
2019-09-11,0.00938408
2019-09-12,-0.00368827
2019-09-13,-0.00434908
2019-09-16,-0.01688424
2019-09-17,-0.0039069
2019-09-18,-0.00966632
2019-09-19,-0.00229677
2019-09-20,-0.0024975
2019-09-23,0.00156959
2019-09-24,0.01760034
2019-09-25,-0.0113526
2019-09-26,0.00033577
2019-09-27,-0.00504308
2019-09-30,-0.00190819
2019-10-01,0.00306472
2019-10-02,0.01019388
2019-10-03,0.00254254
2019-10-04,0.00356721
2019-10-07,0.00773688
2019-10-08,0.0029501
2019-10-09,-0.00234511
2019-10-10,0.0015092
2019-10-11,0.00276058
2019-10-14,-0.01180547
2019-10-15,0.00919792
2019-10-16,0.00356707
2019-10-17,0.00856684
2019-10-18,0.00406227
2019-10-21,-0.00947365
2019-10-22,-0.00444972
2019-10-23,0.00187615
2019-10-24,-0.00932011
2019-10-25,0.01362159
2019-10-28,-0.01048151
2019-10-29,0.02010572
2019-10-30,0.00599927
2019-10-31,0.00914378
2019-11-01,-0.0116092
2019-11-04,-0.00111973
2019-11-05,-0.00185843
2019-11-06,0.01729292
2019-11-07,0.02639419
2019-11-08,0.02989038
2019-11-11,-0.0392735
2019-11-12,0.00561014
2019-11-13,-0.02152952
2019-11-14,0.00280159
2019-11-15,-0.00416632
2019-11-18,-0.02495407
2019-11-19,-0.0183047
2019-11-20,0.01622472
2019-11-21,0.001483
2019-11-22,-0.00676975
2019-11-25,0.00532444
2019-11-26,-0.01233166
2019-11-27,0.0123351
2019-11-28,-0.00186488
2019-11-29,0.01715665
2019-12-02,-0.02424742
2019-12-03,0.00897245
2019-12-04,-0.00299445
2019-12-05,-0.01613523
2019-12-06,-0.01102746
2019-12-09,0.00411625
2019-12-10,0.01112322
2019-12-11,-0.00265042
2019-12-12,0.00059853
2019-12-13,-0.00277627
2019-12-16,-0.00298836
2019-12-17,0.02270278
2019-12-18,0.01224115
2019-12-19,0.02297599
2019-12-20,-0.00252311
2019-12-23,0.00858858
2019-12-24,0.00140142
2019-12-25,0.01560988
2019-12-26,0.00630273
2019-12-27,0.02230404
2019-12-30,0.00570145
