date,returns
2014-12-19,0.01908028
2014-12-22,0.00696102
2014-12-23,0.00547495
2014-12-24,0.01260266
2014-12-25,0.02129587
2014-12-26,0.01796308
2014-12-29,-0.01328684
2014-12-30,0.00743192
2014-12-31,0.01027025
2015-01-01,0.01241343
2015-01-02,-0.00123778
2015-01-05,0.00134196
2015-01-06,-0.0093453
2015-01-07,-0.00355934
2015-01-08,-0.01181141
2015-01-09,0.01423303
2015-01-12,-0.00528719
2015-01-13,-0.00952656
2015-01-14,0.00366373
2015-01-15,0.00159409
2015-01-16,-0.00620656
2015-01-19,0.00410363
2015-01-20,-0.00526829
2015-01-21,0.00508973
2015-01-22,0.00026397
2015-01-23,0.00232183
2015-01-26,-0.00257528
2015-01-27,-0.00473972
2015-01-28,0.00247006
2015-01-29,-0.0112454
2015-01-30,0.01174745
2015-02-02,-0.00341225
2015-02-03,0.01779925
2015-02-04,0.00701305
2015-02-05,-0.00038184
2015-02-06,-0.00496737
2015-02-09,0.00509608
2015-02-10,0.00448278
2015-02-11,0.00410109
2015-02-12,0.00730504
2015-02-13,0.00147687
2015-02-16,0.00941968
2015-02-17,-0.00565427
2015-02-18,-0.00112013
2015-02-19,0.00526153
2015-02-20,-0.00540207
2015-02-23,0.00082727
2015-02-24,0.01168035
2015-02-25,0.00133356
2015-02-26,-0.00306935
2015-02-27,0.00888569
2015-03-02,-0.00819209
2015-03-03,-0.00211251
2015-03-04,0.008639
2015-03-05,-0.00551128
2015-03-06,0.00250076
2015-03-09,-2.459e-05
2015-03-10,0.01187483
2015-03-11,-0.01072183
2015-03-12,-0.00404328
2015-03-13,-0.00216023
2015-03-16,0.00345932
2015-03-17,0.00474096
2015-03-18,0.00368993
2015-03-19,0.01092469
2015-03-20,0.00576344
2015-03-23,-0.00940201
2015-03-24,-0.01118588
2015-03-25,-0.00412993
2015-03-26,-0.00391156
2015-03-27,-0.00307342
2015-03-30,0.00883571
2015-03-31,-0.00461036
2015-04-01,0.00932364
2015-04-02,0.00986617
2015-04-03,0.00076136
2015-04-06,-0.00369735
2015-04-07,0.01062845
2015-04-08,-0.00645691
2015-04-09,0.00443156
2015-04-10,0.00267787
2015-04-13,0.01052192
2015-04-14,0.00340529
2015-04-15,0.0006659
2015-04-16,0.00847641
2015-04-17,-0.00243554
2015-04-20,0.00472187
2015-04-21,0.00147878
2015-04-22,0.00074883
2015-04-23,-0.00975314
2015-04-24,0.00046889
2015-04-27,-0.0067848
2015-04-28,0.00439507
2015-04-29,0.01759616
2015-04-30,-0.00149702
2015-05-01,0.0082795
2015-05-04,0.00908693
2015-05-05,-0.00941942
2015-05-06,0.00675746
2015-05-07,-0.00224115
2015-05-08,-0.00318803
2015-05-11,0.00717707
2015-05-12,-0.00400746
2015-05-13,-0.0035329
2015-05-14,0.00636975
2015-05-15,0.0104254
2015-05-18,0.00103622
2015-05-19,0.00567698
2015-05-20,-0.01036321
2015-05-21,-0.00032732
2015-05-22,0.00400521
2015-05-25,-0.00594034
2015-05-26,0.00542999
2015-05-27,0.00262842
2015-05-28,0.00259179
2015-05-29,0.00892534
2015-06-01,0.00984961
2015-06-02,-0.00889634
2015-06-03,-0.00475962
2015-06-04,0.00475483
2015-06-05,-0.00182785
2015-06-08,0.01541254
2015-06-09,0.01005457
2015-06-10,-0.00673949
2015-06-11,-0.00612209
2015-06-12,-0.01045184
2015-06-15,0.00384077
2015-06-16,-0.00475279
2015-06-17,-0.00523629
2015-06-18,-0.01006254
2015-06-19,0.00822962
2015-06-22,-0.00598582
2015-06-23,-0.00726871
2015-06-24,-0.01570201
2015-06-25,0.00442762
2015-06-26,0.00265435
2015-06-29,0.0070559
2015-06-30,0.01318072
2015-07-01,0.00244031
2015-07-02,-0.00259138
2015-07-03,-0.01337801
2015-07-06,0.00151079
2015-07-07,0.00366647
2015-07-08,0.00272588
2015-07-09,-0.01573365
2015-07-10,0.01225363
2015-07-13,0.00660078
2015-07-14,-0.00323175
2015-07-15,-0.00211985
2015-07-16,-0.01651275
2015-07-17,0.00374762
2015-07-20,-0.00281165
2015-07-21,-0.00997649
2015-07-22,0.01918353
2015-07-23,0.01719047
2015-07-24,0.00886608
2015-07-27,0.00026163
2015-07-28,-0.01282526
2015-07-29,0.00028779
2015-07-30,0.00543948
2015-07-31,-0.00059769
2015-08-03,0.00015903
2015-08-04,0.00222412
2015-08-05,-0.0096227
2015-08-06,0.00793998
2015-08-07,0.00955623
2015-08-10,-0.00340405
2015-08-11,-0.00559303
2015-08-12,0.01880249
2015-08-13,0.01202814
2015-08-14,-0.02339453
2015-08-17,-0.00076509
2015-08-18,-0.01149048
2015-08-19,-0.01024906
2015-08-20,-0.00757055
2015-08-21,0.00098921
2015-08-24,-0.00092906
2015-08-25,-0.01286228
2015-08-26,-0.01112743
2015-08-27,-0.02181721
2015-08-28,-0.00062891
2015-08-31,0.00368105
2015-09-01,0.01022838
2015-09-02,0.01145954
2015-09-03,0.0016002
2015-09-04,-0.00379223
2015-09-07,0.02235172
2015-09-08,-0.01056055
2015-09-09,-0.01558934
2015-09-10,-0.00520368
2015-09-11,0.00280676
2015-09-14,0.01572828
2015-09-15,-0.00505944
2015-09-16,-0.01781142
2015-09-17,0.0094464
2015-09-18,-0.00488332
2015-09-21,-0.01172956
2015-09-22,-0.01003122
2015-09-23,0.0020002
2015-09-24,-0.0187597
2015-09-25,0.01822822
2015-09-28,-0.00165623
2015-09-29,0.00103185
2015-09-30,0.01248853
2015-10-01,-0.00815308
2015-10-02,0.00116126
2015-10-05,-0.00045211
2015-10-06,0.0053747
2015-10-07,0.0245898
2015-10-08,-0.01284191
2015-10-09,-0.00038586
2015-10-12,0.02504208
2015-10-13,-0.01168677
2015-10-14,0.02200529
2015-10-15,0.00160853
2015-10-16,0.01445882
2015-10-19,0.00810601
2015-10-20,0.00464902
2015-10-21,-0.01062725
2015-10-22,-0.00134046
2015-10-23,0.00851083
2015-10-26,-0.0039086
2015-10-27,-0.01138037
2015-10-28,-0.01036358
2015-10-29,0.01613863
2015-10-30,0.01905204
2015-11-02,-0.00849662
2015-11-03,0.00022937
2015-11-04,0.01486172
2015-11-05,0.00397547
2015-11-06,0.00124873
2015-11-09,0.00715467
2015-11-10,-0.01111629
2015-11-11,-0.0067835
2015-11-12,0.00844373
2015-11-13,0.00255463
2015-11-16,0.00500836
2015-11-17,0.00136166
2015-11-18,-0.01112817
2015-11-19,0.00447465
2015-11-20,0.01225843
2015-11-23,0.00537235
2015-11-24,0.00720652
2015-11-25,-0.00794729
2015-11-26,-0.0017512
2015-11-27,-0.00343656
2015-11-30,-0.00374837
2015-12-01,-0.00456915
2015-12-02,0.00526729
2015-12-03,0.00486262
2015-12-04,0.00703025
2015-12-07,0.01443239
2015-12-08,0.00202155
2015-12-09,0.00440289
2015-12-10,0.00196978
2015-12-11,-0.01206784
2015-12-14,-0.00849412
2015-12-15,0.00456783
2015-12-16,-0.00316721
2015-12-17,0.00010012
2015-12-18,-0.01064146
2015-12-21,0.0029113
2015-12-22,-0.00187088
2015-12-23,0.00196489
2015-12-24,0.00195616
2015-12-25,-0.01130271
2015-12-28,0.00929102
2015-12-29,-0.00981646
2015-12-30,-0.00202877
2015-12-31,-0.00327681
2016-01-01,0.00874401
2016-01-04,0.00139196
2016-01-05,0.00802476
2016-01-06,0.00212668
2016-01-07,0.00033513
2016-01-08,-0.00541283
2016-01-11,-0.00294688
2016-01-12,0.00078661
2016-01-13,0.00231149
2016-01-14,-0.00384608
2016-01-15,0.01001016
2016-01-18,0.00269666
2016-01-19,-0.00726574
2016-01-20,0.01128679
2016-01-21,-0.01260879
2016-01-22,0.0039142
2016-01-25,-0.00399383
2016-01-26,0.01328017
2016-01-27,0.00786546
2016-01-28,-0.00965528
2016-01-29,0.00955003
2016-02-01,-0.01774652
2016-02-02,0.00923112
2016-02-03,6.58e-05
2016-02-04,-0.00840284
2016-02-05,0.01013769
2016-02-08,0.00815642
2016-02-09,0.00240997
2016-02-10,0.00319162
2016-02-11,0.00413099
2016-02-12,-0.00251242
2016-02-15,0.00519492
2016-02-16,-0.01459853
2016-02-17,-0.03044746
2016-02-18,0.00664411
2016-02-19,0.0054405
2016-02-22,-0.00750494
2016-02-23,-0.01211239
2016-02-24,0.01612454
2016-02-25,-0.0057703
2016-02-26,-0.00660597
2016-02-29,-0.01054577
2016-03-01,0.00961564
2016-03-02,-0.02428308
2016-03-03,-0.00199292
2016-03-04,-0.00847465
2016-03-07,-0.00125939
2016-03-08,0.00827267
2016-03-09,-0.00500407
2016-03-10,-0.00250566
2016-03-11,-0.0189541
2016-03-14,-0.00589569
2016-03-15,-0.0113999
2016-03-16,0.00312099
2016-03-17,-0.0020524
2016-03-18,-0.00405564
2016-03-21,0.00205308
2016-03-22,-0.00805588
2016-03-23,-0.01026199
2016-03-24,-0.02457572
2016-03-25,-0.00043714
2016-03-28,0.00040192
2016-03-29,-0.00019678
2016-03-30,-0.00566826
2016-03-31,0.0110003
2016-04-01,-0.00723863
2016-04-04,0.0183322
2016-04-05,-0.002818
2016-04-06,-0.0083669
2016-04-07,-0.00378291
2016-04-08,-0.00039606
2016-04-11,0.00400653
2016-04-12,0.01772074
2016-04-13,0.00176843
2016-04-14,0.00739961
2016-04-15,0.00926122
2016-04-18,0.00458783
2016-04-19,0.01825607
2016-04-20,-0.00319371
2016-04-21,-0.00597542
2016-04-22,-0.01166015
2016-04-25,-0.00243636
2016-04-26,-0.02012123
2016-04-27,0.00737117
2016-04-28,-0.00736431
2016-04-29,0.00727553
2016-05-02,0.00406299
2016-05-03,-0.0117055
2016-05-04,0.02198979
2016-05-05,-0.00887972
2016-05-06,-0.00963516
2016-05-09,-0.00446183
2016-05-10,0.00560346
2016-05-11,-0.01117614
2016-05-12,0.00904235
2016-05-13,0.00180438
2016-05-16,-0.00151735
2016-05-17,-0.00980669
2016-05-18,0.0013492
2016-05-19,-0.00217531
2016-05-20,-0.0179132
2016-05-23,0.00355162
2016-05-24,-0.00901203
2016-05-25,-0.00285594
2016-05-26,-0.00811222
2016-05-27,-0.00306501
2016-05-30,-0.00393222
2016-05-31,-0.00309592
2016-06-01,-0.0036246
2016-06-02,-0.00538009
2016-06-03,0.00858536
2016-06-06,0.0039568
2016-06-07,0.00455727
2016-06-08,0.01056968
2016-06-09,-0.00422297
2016-06-10,0.00371004
2016-06-13,-0.00401345
2016-06-14,-0.00629388
2016-06-15,0.01029502
2016-06-16,-0.00672906
2016-06-17,0.02018297
2016-06-20,0.02379589
2016-06-21,-0.02593706
2016-06-22,0.01295798
2016-06-23,-0.01176799
2016-06-24,0.00784492
2016-06-27,0.00256336
2016-06-28,-0.03175928
2016-06-29,0.00172635
2016-06-30,0.01959968
2016-07-01,0.00388375
2016-07-04,0.02742705
2016-07-05,-0.01149312
2016-07-06,0.02999041
2016-07-07,-8.324e-05
2016-07-08,-0.02145488
2016-07-11,0.0096368
2016-07-12,0.02830284
2016-07-13,0.00365065
2016-07-14,0.00418715
2016-07-15,0.00214641
2016-07-18,-0.03236829
2016-07-19,0.03621466
2016-07-20,0.0386936
2016-07-21,0.03411586
2016-07-22,0.01069131
2016-07-25,0.00279082
2016-07-26,-0.0061731
2016-07-27,0.03226378
2016-07-28,0.01818255
2016-07-29,-0.0236905
2016-08-01,-0.00926935
2016-08-02,0.00765938
2016-08-03,-0.00996608
2016-08-04,0.0134061
2016-08-05,0.03631769
2016-08-08,0.0410287
2016-08-09,0.01664078
2016-08-10,-0.01916824
2016-08-11,0.02201827
2016-08-12,-0.02581773
2016-08-15,-0.01010727
2016-08-16,-0.01370717
2016-08-17,-0.00398471
2016-08-18,0.00688189
2016-08-19,0.02026406
2016-08-22,0.00639885
2016-08-23,-0.02773711
2016-08-24,0.01230098
2016-08-25,0.01511429
2016-08-26,0.01542689
2016-08-29,-0.01089379
2016-08-30,-0.00213625
2016-08-31,-0.00629172
2016-09-01,0.01374628
2016-09-02,-0.02696971
2016-09-05,-0.00713537
2016-09-06,0.0218719
2016-09-07,-0.00712431
2016-09-08,0.021804
2016-09-09,0.01386703
2016-09-12,-0.02950759
2016-09-13,-0.01490365
2016-09-14,0.03422963
2016-09-15,-0.03312741
2016-09-16,-0.01248611
2016-09-19,0.00264835
2016-09-20,0.0055695
2016-09-21,0.03059135
2016-09-22,-0.01886918
2016-09-23,0.00298145
2016-09-26,0.01457055
2016-09-27,-0.00516856
2016-09-28,-0.01495169
2016-09-29,-0.00734278
2016-09-30,-0.01907826
2016-10-03,0.00019
2016-10-04,0.0172118
2016-10-05,-0.00762787
2016-10-06,0.01040031
2016-10-07,-0.02877867
2016-10-10,-0.03044743
2016-10-11,0.02331975
2016-10-12,-0.00299199
2016-10-13,0.00793012
2016-10-14,-0.02487874
2016-10-17,-0.01680889
2016-10-18,0.02115445
2016-10-19,-0.00056623
2016-10-20,0.01109832
2016-10-21,0.00067113
2016-10-24,0.01834537
2016-10-25,-0.00842057
2016-10-26,-0.03436156
2016-10-27,-0.01706632
2016-10-28,0.01005627
2016-10-31,0.00473788
2016-11-01,-0.00408781
2016-11-02,0.01841779
2016-11-03,-0.00920743
2016-11-04,-0.01733083
2016-11-07,0.01363527
2016-11-08,-0.01021851
2016-11-09,0.00370342
2016-11-10,-0.01991723
2016-11-11,-0.0216154
2016-11-14,-0.01000013
2016-11-15,0.03364154
2016-11-16,0.00862023
2016-11-17,-0.00443488
2016-11-18,-0.00627721
2016-11-21,0.00390672
2016-11-22,0.0023553
2016-11-23,0.01022277
2016-11-24,0.02756594
2016-11-25,-0.00458776
2016-11-28,0.03890322
2016-11-29,-0.03492354
2016-11-30,0.00503816
2016-12-01,-0.01377032
2016-12-02,0.01037711
2016-12-05,-0.02379331
2016-12-06,-0.01506655
2016-12-07,0.00104867
2016-12-08,-0.02326631
2016-12-09,0.05686997
2016-12-12,0.02919499
2016-12-13,0.02105406
2016-12-14,0.01007133
2016-12-15,0.01220142
2016-12-16,-0.00272163
2016-12-19,0.00570449
2016-12-20,-0.0041591
2016-12-21,-0.01907164
2016-12-22,-0.002995
2016-12-23,0.02601929
2016-12-26,0.00655958
2016-12-27,0.02911905
2016-12-28,0.01965921
2016-12-29,0.04337294
2016-12-30,0.00569071
2017-01-02,0.00423211
2017-01-03,-0.00756394
2017-01-04,0.02379828
2017-01-05,-0.00756142
2017-01-06,0.01262863
2017-01-09,-0.02963894
2017-01-10,-0.00826417
2017-01-11,0.02717209
2017-01-12,0.01078088
2017-01-13,0.02571641
2017-01-16,-0.00916947
2017-01-17,-0.00338729
2017-01-18,-0.02854411
2017-01-19,0.00051867
2017-01-20,0.01531047
2017-01-23,-0.00327052
2017-01-24,0.00222102
2017-01-25,-0.01411567
2017-01-26,-0.01246693
2017-01-27,0.00074756
2017-01-30,0.01170794
2017-01-31,-0.00446743
2017-02-01,0.00998653
2017-02-02,0.0156012
2017-02-03,-0.0057042
2017-02-06,-0.01401821
2017-02-07,-0.02828034
2017-02-08,0.00430916
2017-02-09,-0.00998925
2017-02-10,0.00177438
2017-02-13,-0.00838555
2017-02-14,-0.00268436
2017-02-15,0.00522494
2017-02-16,-0.0037491
2017-02-17,0.01200722
2017-02-20,-0.00838006
2017-02-21,-0.00653365
2017-02-22,-0.0038971
2017-02-23,0.00497194
2017-02-24,-0.01040767
2017-02-27,0.01212092
2017-02-28,-0.01796018
2017-03-01,-0.00149986
2017-03-02,0.00426734
2017-03-03,-0.01521233
2017-03-06,0.00456317
2017-03-07,0.00930961
2017-03-08,0.0029555
2017-03-09,-0.00018769
2017-03-10,-0.00035911
2017-03-13,0.00031054
2017-03-14,0.00884742
2017-03-15,-0.00182035
2017-03-16,-0.00367244
2017-03-17,0.00766211
2017-03-20,0.00538182
2017-03-21,0.00900463
2017-03-22,-0.00884309
2017-03-23,0.00991816
2017-03-24,-0.00099182
2017-03-27,-0.00718154
2017-03-28,0.00689534
2017-03-29,0.00324948
2017-03-30,-0.00815128
2017-03-31,-0.00141991
2017-04-03,0.00552975
2017-04-04,-0.01323278
2017-04-05,0.00521401
2017-04-06,-0.00126269
2017-04-07,0.00467581
2017-04-10,-0.01712154
2017-04-11,0.01558958
2017-04-12,-0.00575406
2017-04-13,-0.00530563
2017-04-14,-0.00181657
2017-04-17,0.0055783
2017-04-18,-0.00077979
2017-04-19,0.01389616
2017-04-20,-0.0016879
2017-04-21,0.01515968
2017-04-24,-0.0014743
2017-04-25,0.00055951
2017-04-26,-0.01365739
2017-04-27,-0.00724991
2017-04-28,0.0033051
2017-05-01,-0.01277919
2017-05-02,0.01688755
2017-05-03,0.00277969
2017-05-04,-0.00311662
2017-05-05,-0.00037036
2017-05-08,0.01605814
2017-05-09,0.00844317
2017-05-10,-0.01851124
2017-05-11,-0.00422233
2017-05-12,0.01044531
2017-05-15,-0.00866872
2017-05-16,0.0043096
2017-05-17,-0.02271977
2017-05-18,-0.00667949
2017-05-19,0.00180035
2017-05-22,0.00863552
2017-05-23,-0.00479124
2017-05-24,0.01028387
2017-05-25,-0.01516522
2017-05-26,-0.00158912
2017-05-29,0.0024627
2017-05-30,-0.01546895
2017-05-31,0.01461755
2017-06-01,0.00379944
2017-06-02,-0.01146067
2017-06-05,0.00655977
2017-06-06,-0.00836983
2017-06-07,-0.00632668
2017-06-08,-0.01349548
2017-06-09,-0.00336603
2017-06-12,-0.02203525
2017-06-13,0.00310733
2017-06-14,0.02180617
2017-06-15,-0.00523033
2017-06-16,-0.02786396
2017-06-19,-0.00656831
2017-06-20,-0.00048411
2017-06-21,0.00252501
2017-06-22,-0.00033806
2017-06-23,0.01875457
2017-06-26,-0.00190933
2017-06-27,-0.00431153
2017-06-28,0.00454705
2017-06-29,0.00543205
2017-06-30,-0.00178156
2017-07-03,-0.00198603
2017-07-04,-0.0058455
2017-07-05,0.00743437
2017-07-06,-0.01404103
2017-07-07,0.00167311
2017-07-10,0.00901674
2017-07-11,-4.209e-05
2017-07-12,-0.01541014
2017-07-13,-0.00116233
2017-07-14,0.00750025
2017-07-17,0.00264996
2017-07-18,-0.00933344
2017-07-19,0.02157543
2017-07-20,0.01078993
2017-07-21,0.00217844
2017-07-24,0.02957016
2017-07-25,-0.00347219
2017-07-26,-0.0190248
2017-07-27,-0.00179102
2017-07-28,0.00137682
2017-07-31,-0.01887431
2017-08-01,0.00962007
2017-08-02,0.01313355
2017-08-03,-0.01770796
2017-08-04,-0.00824478
2017-08-07,-0.0154451
2017-08-08,-0.01688542
2017-08-09,0.00655658
2017-08-10,0.00168708
2017-08-11,-0.00226155
2017-08-14,0.00415392
2017-08-15,-0.00390021
2017-08-16,-0.00658151
2017-08-17,-0.00372396
2017-08-18,-0.00203389
2017-08-21,0.00067366
2017-08-22,0.00523782
2017-08-23,-0.0060994
2017-08-24,-0.00210305
2017-08-25,-0.00442223
2017-08-28,-0.00472412
2017-08-29,0.00695904
2017-08-30,-0.00526589
2017-08-31,-0.00074982
2017-09-01,-0.00741054
2017-09-04,0.00603317
2017-09-05,0.00906783
2017-09-06,0.0018531
2017-09-07,0.01539708
2017-09-08,-0.01803645
2017-09-11,-0.00662569
2017-09-12,0.00707866
2017-09-13,-0.01477662
2017-09-14,-0.00127563
2017-09-15,0.00121629
2017-09-18,-0.00188749
2017-09-19,8.178e-05
2017-09-20,0.00796563
2017-09-21,0.00997698
2017-09-22,-0.01207347
2017-09-25,-0.01195181
2017-09-26,0.00486139
2017-09-27,-0.01065486
2017-09-28,0.01907239
2017-09-29,-0.00063369
2017-10-02,0.00290972
2017-10-03,-0.00126341
2017-10-04,-0.00301064
2017-10-05,-0.00622907
2017-10-06,0.01576712
2017-10-09,0.00411528
2017-10-10,-0.01872531
2017-10-11,-0.00647031
2017-10-12,0.00614846
2017-10-13,0.00481967
2017-10-16,0.01266456
2017-10-17,0.00324229
2017-10-18,-0.00198519
2017-10-19,-0.0011362
2017-10-20,0.00311224
2017-10-23,0.00519084
2017-10-24,-0.00487883
2017-10-25,-0.00218839
2017-10-26,0.00504283
2017-10-27,0.00162379
2017-10-30,-0.00029123
2017-10-31,0.00661491
2017-11-01,-0.00491884
2017-11-02,0.00490047
2017-11-03,0.00928428
2017-11-06,0.00044592
2017-11-07,-0.00015261
2017-11-08,-0.00690857
2017-11-09,-0.00213799
2017-11-10,-0.00413997
2017-11-13,0.00745931
2017-11-14,-0.00134999
2017-11-15,-0.00146736
2017-11-16,0.0077842
2017-11-17,-3.539e-05
2017-11-20,0.00422215
2017-11-21,-0.00189537
2017-11-22,0.00302653
2017-11-23,-0.00062922
2017-11-24,0.00857021
2017-11-27,0.00204082
2017-11-28,-0.00860836
2017-11-29,-0.00288685
2017-11-30,-0.00813367
2017-12-01,0.00437258
2017-12-04,0.00605239
2017-12-05,0.00231784
2017-12-06,-0.00297435
2017-12-07,-0.00720925
2017-12-08,0.00017539
2017-12-11,-0.00403927
2017-12-12,0.00679792
2017-12-13,-0.00218299
2017-12-14,0.00357776
2017-12-15,-0.00267776
2017-12-18,0.00764062
2017-12-19,-0.00635967
2017-12-20,-0.00195438
2017-12-21,0.00442151
2017-12-22,0.01171295
