date,y,transition_function
2001-07-27,-0.6994757967814493,0.11694388846365295
2001-07-30,-2.809299904122444,0.10924976451542819
2001-07-31,-3.1268603569070472,0.00021863248931682544
2001-08-01,-1.4054235563524995,8.433906351951736e-05
2001-08-02,-2.4628724441289394,0.01453906001826133
2001-08-03,-1.9836525774149092,0.0006178682001938561
2001-08-06,-0.9310804460660856,0.002596586203296316
2001-08-07,-0.22731877403829964,0.057690495837695754
2001-08-08,0.485588012872019,0.3358248117275352
2001-08-09,0.10447020994335329,0.8110372439147887
2001-08-10,0.7522013805631158,0.5777175381330762
2001-08-13,0.5956757959620982,0.9052186744446515
2001-08-14,-0.4942986980294039,0.8565624387703911
2001-08-15,0.3121071553209249,0.18499037985491382
2001-08-16,0.16746948773635378,0.7183560121685021
2001-08-17,0.6148270132354642,0.6230251618377621
2001-08-20,-0.03268129992050528,0.8634778106727713
2001-08-21,0.608445245814197,0.4755086407333662
2001-08-22,-0.2531060138952448,0.8612051422998639
2001-08-23,-0.7776276908271244,0.31879434505001375
2001-08-24,-0.42507476966137026,0.08843596828140501
2001-08-27,-0.5514292272599328,0.21836424832925727
2001-08-28,0.8900742130901164,0.16053029883767056
2001-08-29,-0.2958234998238856,0.9352465158387945
2001-08-30,1.7825515661617446,0.291632103232536
2001-08-31,-1.1525349111243333,0.9952632437298928
2001-09-03,0.4723083510000401,0.03054287743723151
2001-09-04,-2.061349521918936,0.8048559090832399
2001-09-05,-0.9017400441106186,0.00205781918467485
2001-09-06,-0.36423367422803876,0.06266602980184165
2001-09-07,-0.3867840186772648,0.25110999951536284
2001-09-10,1.062722919170806,0.23860332062678055
2001-09-11,-1.2125186873547364,0.9603866110572483
2001-09-12,0.7859995457387186,0.025641777598613892
2001-09-13,-0.37203720704925447,0.9135679054678462
2001-09-14,-0.15147711667584643,0.2467332500095143
2001-09-17,-1.1460624756539866,0.38830769090340317
2001-09-18,-0.48879621924542466,0.031123094871638238
2001-09-19,-0.7362220233217933,0.18749214087369118
2001-09-20,-0.39433123573165185,0.09897496800381572
2001-09-21,-0.25987252740804206,0.23451434672658486
2001-09-24,0.17396562613208225,0.3144023116998358
2001-09-25,-1.145494867405864,0.627591212839219
2001-09-26,-1.4397706007348017,0.03117448362871551
2001-09-27,-1.11958203211906,0.013134235581188706
2001-09-28,-0.6788943053288873,0.033609926638317036
2001-10-01,-1.005524098832756,0.11540493022046733
2001-10-02,-1.2840239881861937,0.04668278250771388
2001-10-03,-1.5808008449366922,0.020794113843609737
2001-10-04,-2.1627460486222283,0.008642335400040347
2001-10-05,-1.152267445570609,0.0015189162120943151
2001-10-08,0.42124925301308447,0.0305666453623372
2001-10-09,-0.4384617657753221,0.779670588924955
2001-10-10,-0.37603505394306114,0.21158708432391604
2001-10-11,-2.9117916398729182,0.24451095607333218
2001-10-12,-0.9400366684689674,0.00016077001338127118
2001-10-15,-0.2636300772681682,0.05624709383167909
2001-10-16,-2.453030098226075,0.3119775513561511
2001-10-17,-0.4431452614352851,0.0006363722484759206
2001-10-18,-0.10509252333043215,0.20925270841924223
2001-10-19,-0.1542832860148075,0.42182706938154724
2001-10-22,-1.7043054013836392,0.38630997644843806
2001-10-23,-1.6152923335024396,0.005982500399524295
2001-10-24,-3.509053766645386,0.00779941158013022
2001-10-25,-3.005842591516415,2.679787142166102e-05
2001-10-26,-1.346658994088733,0.00012125084819494568
2001-10-29,-1.4827838037956353,0.0172935477399977
2001-10-30,-3.023582983162734,0.011562578850753626
2001-10-31,-1.5763883199119055,0.0001149671729142133
2001-11-01,-2.8519228150045084,0.008756491095236293
2001-11-02,-2.241023662143634,0.00019239483631737484
2001-11-05,-1.8346644651220585,0.0012013935524796207
2001-11-06,-0.16697515720983724,0.004053982218002053
2001-11-07,-0.03883579489828986,0.37732320419103177
2001-11-08,0.39416603595888655,0.47090605641148225
2001-11-09,-1.9438561731586368,0.7653966728825287
2001-11-12,-1.6750955181142977,0.0029248920721071554
2001-11-13,-1.8132407128224022,0.006526824346343226
2001-11-14,-3.321956997080888,0.004321929062881037
2001-11-15,-2.3814727645299776,4.697392176687404e-05
2001-11-16,-1.4133484647971013,0.000788634775676041
2001-11-19,-2.5305491218747296,0.014202325809064019
2001-11-20,-3.244848685146472,0.0005043944851800374
2001-11-21,-2.5922100004060646,5.9199038590570044e-05
2001-11-22,-2.1946782092733916,0.00041924740934681304
2001-11-23,-1.0795602006576583,0.0013803531117053919
2001-11-26,-2.605146496373277,0.037735770993143916
2001-11-27,-3.2281126221884575,0.00040329475345057364
2001-11-28,-2.1648543345838345,6.224700628960923e-05
2001-11-29,-3.4146133999147392,0.001509354054691592
2001-11-30,-4.619671057308606,3.557470255542368e-05
