date,eurusd,gbpusd,jpyusd,chfusd
2016-03-24,-0.012817332975373989,0.005432077495517352,-0.02088503655527304,-0.021336855558961858
2016-03-25,-0.000996571330417218,0.036433873921485484,0.07461414133841279,0.001418164778498993
2016-03-28,0.013968436498479274,0.023652333247287716,-0.028569654383337025,0.014639418543481789
2016-03-29,-0.012186087912774595,0.003124288867358191,0.03661486691437312,-0.008134279759260387
2016-03-30,0.012396001814051434,0.03276817290705132,-0.026201005534168865,0.0044850223709786245
2016-03-31,-0.007731210079709835,-0.0105671331814358,0.05489061311681158,-0.00023478674152315718
2016-04-01,0.016627740591056633,0.019688587294304727,-0.0003217689994569818,0.017213595282427413
2016-04-04,0.00912248538413364,-0.01273088656525599,-0.025491709040461344,0.006346710259212943
2016-04-05,-0.016758909941986113,-0.02042314204994181,-0.024587604752619414,-0.004608495885060237
2016-04-06,-0.004147217808366274,0.03325541322818748,-0.022393406620830215,-0.006441823755491861
2016-04-07,-0.001870923686178211,0.013839900439590685,-0.05534700703817338,0.0038879848758471567
2016-04-08,0.012142127493255559,0.013660091141403529,0.013070947656224189,-0.002631954055767026
2016-04-11,0.003636170627242013,-0.009740231322523062,0.028597532366528542,-0.00011899421767451928
2016-04-12,-0.006786895967441444,-0.020041159975715164,-0.014448496473741003,-0.0010245098523462063
2016-04-13,0.018301033378813118,0.019599882652558798,-0.00028240008441941165,0.020615006568949264
2016-04-14,-0.013523262997693578,0.015138097886802551,-0.006030060250948282,-0.020639517547765794
2016-04-15,-0.008583406005941577,-0.003934609673733456,-0.005597276393923686,-0.008084830878075771
2016-04-18,0.014000753768403125,-4.0635452020513494e-05,0.006436302912226671,0.007961086032165974
2016-04-19,-0.022016366107062403,-0.030775240650112168,-0.008516503506906834,-0.020802110153719605
2016-04-20,-0.00929959811164941,-0.0008806426560808427,-0.02999864408794492,-0.014903064006450329
2016-04-21,-0.0072817249702996495,0.027528752655886266,-0.02378611126881712,-0.020120067554772605
2016-04-22,-0.01355692377164041,-0.0035047962942031407,-0.004466482041590183,0.004130989960993446
2016-04-25,0.029246567008756323,0.031582188524724074,-0.001809242618459341,0.031803069349502076
2016-04-26,-0.00655948271662108,0.009222270201980541,-0.041583708838087055,-0.01352714656022133
2016-04-27,0.010455686351797992,0.02276360635929792,-0.008248548705188742,-0.0011534816576177838
2016-04-28,0.024905717505819953,0.0008568697639546231,-0.015138870048226942,0.02814581564537762
2016-04-29,-0.012003924609253681,0.0034934634918926824,0.020517927005929085,-0.008167091054788533
2016-05-02,-0.00411694380414741,-0.012517600247484445,-0.02993213032270861,0.0005047277958456289
2016-05-03,0.013019057492236906,-0.0012123417130925115,-0.02627416834715628,0.005277757894074249
2016-05-04,-0.0015098060068751474,-0.006671568991073088,-0.002811141664682805,-0.007491258742219692
2016-05-05,-0.0050671248509601184,0.020499763759923084,-0.007452499533992369,-0.0028024936027654275
2016-05-06,0.03306643237632106,0.026152845244369588,-0.01803736300913081,0.022529901368287752
2016-05-09,-0.010783963539798628,0.009234338533395899,0.003954717755415628,-0.012711931657358818
2016-05-10,-0.010994162539739224,-0.006918384275732983,0.038064136010286236,0.0011576260192772828
2016-05-11,-0.01574981218078576,-0.026616804362580834,0.01327436901077138,-0.016893842258177645
2016-05-12,-0.0067074946957065736,-0.019725408895181394,0.04993801740326582,0.002151425792890027
2016-05-13,0.0010932320926194802,0.009214117570542042,-0.010279176345448709,0.0020551022345063705
2016-05-16,0.0015463808141423694,-0.0039430401943570245,0.0439688634426853,0.0032201505878249603
2016-05-17,0.004269387194685562,0.0154180777063058,0.031322263572365484,0.009146228383347822
2016-05-18,0.007111889638944042,0.009011642408941384,0.019668890384702927,0.02243899801858707
2016-05-19,-0.006906790299310126,-0.0165599738202068,0.021472005811442756,-0.010186517676095345
2016-05-20,0.02563735005117142,0.012292491452637912,0.01796461410640798,0.031139491801922603
2016-05-23,0.005160299208818728,-0.016564189486455827,0.053371274978838285,0.006692095765269024
2016-05-24,-0.0026643239010155895,-0.0022421652478394724,0.0029533614653569056,0.0011644724903792315
2016-05-25,-0.01480520142373712,-0.030683515424669575,-0.028566354760126242,-0.018611475360422604
2016-05-26,-0.004053346719248188,-0.019078211169328802,0.008535621945044328,-0.021887455967227687
2016-05-27,-0.016967662458248232,-0.02558108751527685,0.0014703316877563656,-0.012999753200285808
2016-05-30,-0.03085341916739058,-0.032566655020507235,0.041197653626183856,-0.03461344166397474
2016-05-31,-0.03684504660153525,-0.0327751487346176,0.046647176574410365,-0.03492284978914802
2016-06-01,-0.015585382339469682,-0.016511900745939584,0.005342359309064011,-0.012386251501665372
2016-06-02,-0.001893784446992799,0.023836384980966067,-0.029386014593697208,-0.00030042216820379454
2016-06-03,-0.001899840500860088,-0.0026343052322393354,0.000699916881779353,0.005028969487705891
2016-06-06,-0.012754122723167668,-0.01297585222478776,-0.00037706600847845596,-0.021883007214334952
2016-06-07,-0.02754303326744654,-0.01386290935508316,-0.01511844701949932,-0.020103359704975662
2016-06-08,0.013847772420793278,0.013555383075006715,0.005302853998482768,0.030121774054851534
2016-06-09,0.030035782577932654,0.03257128865661786,-0.02294729690467202,0.03876356524034402
2016-06-10,0.0024116023124084347,0.030640966630826987,-0.029538959674683188,-0.008037124894344114
2016-06-13,0.0046659211132306765,-0.0035591341142088354,-0.007283856393205768,0.006289877752972439
2016-06-14,-0.013430505687944195,-0.014399927038581464,-0.013431484107219623,-0.039718831217740266
2016-06-15,-0.022959128741736,-0.02703950019373005,-0.019588749337410748,-0.02357872325440839
2016-06-16,0.017727321828419663,0.0030918301746709186,0.021105023839425613,0.026078975656967374
2016-06-17,-0.016449226145327255,-0.00258110851273016,-0.023018931386530946,-0.017106417217136644
2016-06-20,0.03579323644264321,0.027296263639448776,-2.331916422330374e-05,0.0244608841329205
2016-06-21,-0.00547468048894148,-0.023671157722932927,0.03474500791585863,-0.007559639428941721
2016-06-22,0.025419299809901433,0.04502201794223957,-0.03593901450638568,0.012701504876122744
2016-06-23,-0.029152844245880282,-0.034743243684379685,-0.023300558400620165,-0.03147751416118465
2016-06-24,0.017693915264296856,0.030191006550918574,0.048733522663897626,0.0316674917259841
2016-06-27,-0.025699051905819597,-0.0007364503474757307,0.018272519708566554,-0.024433756299423234
2016-06-28,-0.026277413279262772,-0.010055193509136794,0.006092132864520735,-0.028229563085327054
2016-06-29,0.014235005469587083,-0.006567176416995923,-0.026839255087553127,0.009792470159189453
2016-06-30,-0.022140821703755025,0.006559697911772516,-0.0022902993678747745,-0.010306429165492799
2016-07-01,0.012456999875960684,0.02386795267410468,0.024024806648641962,0.020744093515188463
2016-07-04,0.0031003546973143595,0.06138686753935029,-0.00011345027517975853,0.014073833559065642
2016-07-05,-0.008508779545905405,0.020986810076255854,0.04897075085915797,-0.00597015171839798
2016-07-06,0.011222819542392418,0.01981658302282846,0.004475242425505091,0.025425273777304906
2016-07-07,0.01349400666816249,0.02693636104500395,-0.006024354203149251,0.01046148413031122
2016-07-08,-0.00499646262895515,0.008007725161424084,-0.001589273604812617,0.006776042140747868
2016-07-11,-0.01001207929262658,-0.0279158404894914,-0.050841110056557885,-0.0010461468683071824
2016-07-12,0.04569015446800468,0.05625783287013511,0.017698951185841187,0.030266459055314564
2016-07-13,-0.008640681186012605,-0.022971321861482173,0.024312657764429875,0.0020902652230685424
2016-07-14,0.028740505249667144,0.015498791907084213,0.002710543148754368,0.006567656835758854
2016-07-15,-0.007673536960724514,0.02110633286278288,0.0009608532348778024,-0.015573258662415055
2016-07-18,0.01344633369434402,0.007651603360909547,0.018028998221917145,0.022305073952919054
2016-07-19,-0.035116168382718256,-0.02149557277124871,0.0159070094315179,-0.02102485878387899
2016-07-20,-0.035613859105204815,-0.02981803939857414,0.04024064194122437,-0.0076604537043108096
2016-07-21,0.01290130324958483,0.02675770887295556,-0.014500912514793851,0.01379853227576777
2016-07-22,0.0049092065605999945,0.023457049415562658,-0.04890958369617048,0.0007457621571144628
2016-07-25,0.010645955483573975,0.003999712470310568,0.0015326049462565095,0.008818191141976135
2016-07-26,-0.004179519030810685,-0.019727781735430595,0.009198043456733805,0.0028875088105601693
2016-07-27,0.026570261418807792,0.033091789029254755,0.05740881893146483,0.02912095978529891
2016-07-28,0.00707535430186784,0.010044218268131223,0.045198551015359106,0.0038393672348296243
2016-07-29,-0.02649274849869134,-0.04370081534212988,0.013225497658703235,-0.021972279472103954
2016-08-01,-0.025223502434724675,-0.033146016869886843,0.03860980688270514,-0.024643824372975607
2016-08-02,0.002128773226619679,0.018419077238940998,-0.019198688109894783,0.004143637121337055
2016-08-03,0.004700764600892605,0.016559040565714712,0.0019151704621669181,0.007183755658009509
2016-08-04,-0.008236672108049327,-0.019680075335183338,0.014499632671531143,0.001389302961486184
2016-08-05,-0.009800150481048264,-0.009251369666107966,0.055927937043090875,0.002748274902175257
2016-08-08,0.009361907575565513,-0.0032055289349618653,0.010771009414436384,0.013135280260080403
2016-08-09,-0.017008885542827694,-0.028457744113303002,-0.008746588106583878,-0.008081793750119446
2016-08-10,0.0001961754390209498,-0.019296090573055633,0.0027444757419530998,-0.0061571923561975885
2016-08-11,0.0389493166606864,0.0504879377703999,0.054697886516553586,0.04521525211077312
2016-08-12,-0.050524499037327066,-0.03549495717308484,0.016329477569783285,-0.03874558680912183
2016-08-15,-0.015615593001608603,-0.015136289942273468,-0.010851335290865361,-0.015425712294832255
2016-08-16,0.01786281273868314,-0.012652947325383395,-0.01503013628735763,0.020820673134814692
2016-08-17,0.04270047758159969,0.04889919375955925,0.020566075881851758,0.025003570339983495
2016-08-18,0.010067857508138406,0.020565988120387388,-0.014433303323433315,-0.007733794204711742
2016-08-19,-0.0009757372016546046,-0.003778161911758515,0.022105868039758447,0.00235041978040646
2016-08-22,-0.015835950436289874,-0.019858041431246667,-0.0002170346015719161,-0.00841183146446457
2016-08-23,-0.023784024125189252,-0.005130199679916201,0.027306840220915066,-0.023236050093270896
2016-08-24,0.040265224376704885,0.012716673206139829,-0.005524088105227025,0.0086880496127221
2016-08-25,0.023080242546528774,0.04354508667533752,0.017650900884423726,0.01910542433558322
2016-08-26,-0.01387243734725226,-0.0012430546262877627,0.025735987680223688,-0.01048110733770441
2016-08-29,0.0030126353189930404,-0.008817977563008454,-0.002887179112154526,-0.004517215045753023
2016-08-30,0.047329936428908724,0.04823802046346346,-0.04371387890031565,0.01422002483497568
2016-08-31,-0.0063107131524867835,-0.024785459105916726,0.018765738571474483,0.0002946794230978934
2016-09-01,0.032154179246381406,0.04866862407799864,0.009025668690217925,0.028898400937492172
2016-09-02,0.03303407551896411,0.021868593349732922,-0.0211327098394646,0.0247638679895331
2016-09-05,0.004392600687003225,-0.017544589081974163,0.021365183795074082,0.015669797018131558
2016-09-06,0.0628242543796163,0.05783143950481452,-0.01650303382073166,0.032581237907717296
2016-09-07,0.025201741493128788,-0.01599336676833731,-0.023166780314905298,0.006992190845035973
2016-09-08,0.02697258603396312,-0.00044664075445552723,-0.015689925306798486,0.015267635639741659
2016-09-09,-0.005152569155819432,0.012529686946374704,0.037571010972588435,0.006514323479589944
2016-09-12,-0.023017260953630846,-0.01082608377359407,0.0032936798842640802,-0.011711590614986186
2016-09-13,0.014578269482294336,-0.01487341641260259,0.0024714205288557983,0.01102203568213619
2016-09-14,-0.024730277552405523,0.03295872482427501,-0.019283828511899262,-0.01473634399739358
2016-09-15,-0.050342374677072796,-0.041261667215020226,-0.012967737033027804,-0.043575164725357045
2016-09-16,0.02143156579373965,-0.005403297842438087,0.0006524973215419961,0.016844933581574413
2016-09-19,0.004583197689435821,0.0012052867471469787,-0.010100687549156169,0.006904638972314907
2016-09-20,0.0023065222887765787,0.030721692651856976,0.002402722255890439,0.01267650945114316
2016-09-21,-0.08043693132982875,-0.0700294745052122,-0.007328244421058856,-0.057271673061678734
2016-09-22,0.020538874257626467,0.021990051899786586,-0.02526751078613564,0.013861836372780304
2016-09-23,-0.004211534760363788,-0.002260154310496039,-0.03347451747315667,-0.006563504632916183
2016-09-26,0.00660802249441555,-0.00695369214031292,0.03190754560499559,-0.0079907833676963
2016-09-27,-0.008049483744350116,-0.012907009970105549,-0.0002781987983680264,-0.01116787496395632
2016-09-28,0.0394780319923858,0.036472244746009255,0.028310159160938257,0.04036250610041162
2016-09-29,-0.019527444048992218,0.00714921083627586,0.008667166716789172,-0.005640951902558362
2016-09-30,-0.017660623644414505,0.018895810140322617,-0.04399914568172056,-0.009133120928616636
2016-10-03,-0.00901516629868917,0.003936565913055476,0.030109840213432056,0.005646615294917627
2016-10-04,-0.027359109776463036,-0.020063751166365596,0.01606336822210441,-0.023015817127080136
2016-10-05,-0.0406007441640941,-0.04858264171618535,-0.028400284697045666,-0.025640191941724202
2016-10-06,-0.012197361454881374,0.00659615516711872,0.001563797134362871,0.003056566191084537
2016-10-07,-0.0458827745881339,-0.055285417503180244,-0.022095965800393913,-0.020590266327162206
2016-10-10,0.006265316809486169,-0.0019416982244882645,0.0010432736841358289,0.004869346702930791
2016-10-11,-0.008154891853578384,-0.018972062266725136,-0.05024637124323424,-0.008101546354967392
2016-10-12,0.034333572846291946,0.007872532496304322,0.015128848742740255,0.032994330324458664
2016-10-13,0.00593705745007398,-0.03169962954599038,0.02020008025548197,0.01107662013693364
2016-10-14,0.0007015130902973496,1.2314243334123758e-05,0.035562041499383155,-0.003501751638659961
2016-10-17,-0.0022668358859846797,0.02457978296182741,0.03934237249435141,-0.0038005286300903415
2016-10-18,-0.01863981213611849,-0.02681569843616437,0.014629461034125853,-0.024906023910310465
2016-10-19,-0.010056686384311545,-0.027407752101385324,-0.03086002485411851,0.00016567401146630443
2016-10-20,-0.00016708864033848555,0.009638898629991769,-0.04668442930086098,-0.011767322568151044
2016-10-21,-0.025783214419990076,-0.024899713881402094,-0.0017938026554990747,-0.01900591600194665
2016-10-24,-0.05816925709802368,-0.02617660083355253,0.026734006502146343,-0.05050302856995292
2016-10-25,0.017102574011617497,0.059889758954589346,-0.0036055228068778145,0.004519326715231524
2016-10-26,-0.012436102444205642,-0.004043629468039123,0.01744651277741968,0.006429750963188834
2016-10-27,-0.04094207925359828,-0.02733541183160993,-0.019532456800978364,-0.04555046002932203
2016-10-28,-0.053421320444115954,-0.008046248506244729,-0.033567248000316824,-0.060179440329142256
2016-10-31,-0.04853855705664122,-0.07671644300836011,-0.01500419580795989,-0.0433443978593342
2016-11-01,-0.004650417226069786,0.03346475747447372,0.016322916782926106,-0.0014675313340930505
2016-11-02,-0.029618504217143432,-0.06481614268016572,-0.021792956645861537,-0.012752943358353452
2016-11-03,0.017236304049813973,0.03604185754575974,-0.013152542630329606,0.01675697896034717
2016-11-04,0.02307678457023526,-0.00830002227749271,0.005338693152440036,0.016514748150226556
2016-11-07,0.007408190305656891,0.007490150566791916,0.03384838244153651,0.010757412032231314
2016-11-08,-0.02238144972393849,0.0078054387773354005,-0.013380770847003244,-0.036185293780489285
2016-11-09,-0.007926734179366143,0.02651644595877865,0.029385649276584307,-0.008303980680893884
2016-11-10,-0.007394441838018772,0.007422951262117994,-0.04761733707145184,0.01597825487322754
2016-11-11,-0.01082241750822469,0.027921986524513696,-0.05410862899973303,-0.02156661838877127
2016-11-14,0.014689143005052556,0.02405748628263872,0.005144951024463153,0.008697863135300082
2016-11-15,-0.004395308604139978,0.0025798648816419785,-0.01396216689341027,-0.00991494515195708
2016-11-16,0.008937030913710465,0.01717659154135725,0.008143375431502207,-0.0013127239754941687
2016-11-17,-0.01050648470827821,0.0010370958343438087,-0.00783746763172508,-0.003285139471147755
2016-11-18,0.0200763716779652,0.008532198778007113,-0.01633299978452865,0.022472923651154154
2016-11-21,0.008311040062209533,0.0018478932338465036,-0.03013005432965444,0.005737813568849627
2016-11-22,-0.02010565429989634,-0.032987070128693126,-0.00976780197152933,-0.015937749865025393
2016-11-23,-0.022414080971206563,-0.0020572150723913367,-0.02798980382352201,-0.012555648608889768
2016-11-24,-0.03425053022160939,-0.027435537993056036,-0.01831944170572452,-0.011659124968075241
2016-11-25,-0.024136169111123564,-0.023983779569335367,-0.02063859459098514,-0.015512858532654158
2016-11-28,0.0081092179328968,0.03189006039706733,-0.020700424935394767,-0.008234495875204369
2016-11-29,-0.018675142799622353,-0.009431563143140075,0.05686908933608645,-0.004769667487457633
2016-11-30,-0.004509691953033246,-0.03255771557084217,-0.03691137784145192,-0.007416554675989065
2016-12-01,0.001962672261616709,-0.022583066941873293,0.011079836134564619,-0.014232673577668234
2016-12-02,0.03310454355629437,-0.0003657220926873762,0.025991112441730344,0.020999674701916143
2016-12-05,-0.0069120531035004994,-0.02432832820122531,-0.04598745579366954,-0.004815867127556503
2016-12-06,-0.009637133695004334,-0.006691145742934157,-0.07927194143605094,-0.0025288079583622495
2016-12-07,-0.016041490004941202,0.009034432540018813,0.013309927384587824,-0.01413545240926779
2016-12-08,0.03263677668874049,0.031533685204130225,-0.00041260420731565494,0.014852532459793911
2016-12-09,0.001064532746898252,0.0009148069690872291,-0.001399672959369343,-0.004064739336381011
2016-12-12,-0.01417543370175225,-0.02587490809527109,-0.018331581497620767,-0.001628921234453733
2016-12-13,0.000485183947664011,-0.02942237032971851,-0.0626308991903991,-0.006723231054569469
2016-12-14,0.01690731383655822,0.023193326084480832,-0.021341063580153134,0.015212809227275829
2016-12-15,-0.007293306524548531,-0.0007070438067089503,-0.04758131022925661,-0.016005854712569812
2016-12-16,0.00992866240759201,-0.024357413213382424,0.047779626789677135,0.02205578209574009
2016-12-19,0.013025167612468809,0.0031353000362416713,0.035948357245702806,0.009035402923648683
2016-12-20,0.018746057821085314,0.03200095885733899,-0.02385223949923946,0.00215908044599325
2016-12-21,-0.026387171402853394,-0.030025992298778004,0.031234595587136975,-0.02391183087405791
2016-12-22,0.00196445287315841,-0.008351630705750901,-0.04173901484248602,0.007486979162279065
2016-12-23,0.0067636175206554705,2.983871228607788e-05,-0.015379950764276784,-0.006428458312551334
2016-12-26,-0.028449125818116493,-0.03685746250996788,-0.06289408558022168,-0.016316889820292824
2016-12-27,0.006895183593093771,0.00025553157316867277,0.02720239126024704,-0.0005103381525600646
2016-12-28,-0.0003774034063362209,0.003960428457809178,0.04898421233301537,0.0042642813872667855
2016-12-29,-0.0017282852485317093,0.0027519461923784473,0.009162734928590927,0.005238480146626379
2016-12-30,-0.03194651660555577,-0.0027553371032403547,-0.011596836857688819,-0.027316419772443624
2017-01-02,0.010610820616065398,0.03559807471797439,-0.05418963597158417,0.024434145713407664
2017-01-03,-0.018823958618460354,-0.008165635294838451,0.01052333278694012,-0.0108888340501463
2017-01-04,0.0013979944753373063,-0.0021384544537147855,-0.08168849201864137,-0.005516918457281378
2017-01-05,-0.011654140388205302,-0.013841408024921203,-0.021475537883412017,-0.005982183039652022
2017-01-06,0.013156263738575468,-0.0207759609945246,-0.07303141610719215,0.007445390401237737
2017-01-09,-0.004684374375628416,-0.0029389950392073173,-0.05791816667020083,0.0046415791530924014
2017-01-10,0.01206309441178201,0.029489798412896836,-0.008785382916337892,-0.008649030863175282
2017-01-11,-0.015690646628024423,-0.010220120180135472,-0.05622754488440736,-0.0255150745275474
2017-01-12,0.020858912100534262,0.03170963817764354,0.03785582883155181,0.022595184756356898
2017-01-13,0.012803944377825133,0.020407648502338716,0.004945394185095276,0.011007860484270928
2017-01-16,-0.03188315715786717,-0.028034836119333897,-0.05121499737035429,-0.026075254620200307
2017-01-17,0.006589314251073958,-0.0031025060102058888,0.04305598989700162,0.011561729358100363
2017-01-18,0.008676346925319415,0.025937325527101034,0.06655775240274821,0.014151055082631295
2017-01-19,0.013748624694075588,0.001261268486350025,0.05199203758012231,0.01836156407444645
2017-01-20,-0.0010630958959337749,-0.014657523919228024,0.0059113206464942595,0.006865595760913851
2017-01-23,0.013774955998519932,-0.003712834561937472,0.01500482332904824,0.023147211229266683
2017-01-24,0.0018500213133111386,0.0075988923156264125,0.05111104031598131,0.03239638963466475
2017-01-25,-0.023153010329100023,-0.0066175160561784,-0.0024002205686435617,-0.02188174972055356
2017-01-26,0.015345739237812617,0.010072193369082365,0.06930159489837695,0.028750231430390842
2017-01-27,0.017813106092862505,0.01749917383604912,-0.017477381064445886,-0.006386272765010701
2017-01-30,0.01891870535156524,-0.004670384965166742,0.05867970200198118,0.027559407332911897
2017-01-31,0.020700148942880695,0.012600846227167789,-0.06351148763812801,0.00239722794101616
2017-02-01,-0.002471634670313039,-0.007464844463875294,0.021191214784435204,0.009701305239831438
2017-02-02,-0.02369201870477455,-0.02295701129866107,-0.05995745134075642,-0.006607529039016443
2017-02-03,0.02605709708032356,0.003420373676770339,0.057898904396774975,0.011626851511054049
2017-02-06,0.002913497490405537,-0.0027777908202298216,0.09442770662152002,0.009397235461884404
2017-02-07,0.02517876893367111,0.01327527813358048,0.06804626524265422,0.026430655281185666
2017-02-08,-0.0004068967229661378,-0.0027788810091319395,-0.02938237325092968,0.0016828814335801043
2017-02-09,0.030214603081150183,-0.009406050012270219,0.10388971839797097,0.03135961667450222
2017-02-10,0.021046614354250558,0.00951907725823277,0.0270051112788831,0.0021001841267519004
2017-02-13,-0.010409867190018006,-0.010332290836067699,0.018327922969526192,-0.013001499452770248
2017-02-14,-0.009602866637989066,0.0006537812378216142,0.011301585761695598,-0.01698762044265226
2017-02-15,-0.024393599469037183,-0.0048670981646149305,0.03942873402212887,-0.009450266897451787
2017-02-16,0.00994783463482502,0.014602744859797708,-0.06632913639189802,0.0063283087375374655
2017-02-17,0.00045677279096302054,0.006645016009084426,-0.0252608975815405,-0.010123408314603502
2017-02-20,0.011556646913924471,0.002392361521909515,0.01786031025870763,0.02204549929906113
2017-02-21,0.020521247038411385,0.022052028124108863,-0.0453475764696475,0.025497004913132438
2017-02-22,0.023657590581247934,0.03907081482440899,0.07314508668175541,0.006735219268286377
2017-02-23,0.05906433778653544,0.05094493667712817,0.024091289218418986,0.035543226460768726
2017-02-24,-0.013528069012906131,-0.023214627726516397,0.002945377727331374,-0.0023944804278028826
2017-02-27,0.018877871217057918,0.04243195065787721,0.009630601791401936,0.016802286280793267
2017-02-28,-0.03942029121154716,-0.028526011991618423,-0.05394057102859382,-0.022110287654100145
2017-03-01,-0.02550848035975499,-0.03024089574445794,-0.002096600502884822,-0.011471000780195941
2017-03-02,0.02652455443752787,0.023244930562830866,0.032583376035420344,0.025581959413197693
2017-03-03,0.03169648632588063,0.05337303238304549,-0.01852170503339855,0.018165086779649856
2017-03-06,0.01776327754017768,0.0044151490218384,0.0315158869374309,0.01248828194849528
